NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
7577;2009-01-01 00:00:00;1005.5;1014.7;2.9;2.5;6.4;0.2;6;47;7;114;31;31;31;31;31;31;;;;;;;;;;;1;1;;;19;0;0;1;1;1;7.8;2009-01-19 00:00:00;-1;2009-01-07 00:00:00;10.8;2009-01-19 00:00:00;-6.1;2009-01-13 00:00:00;13;2009-01-19 00:00:00;18.4;2009-01-07 00:00:00;0;0;6;18
7591;2009-01-01 00:00:00;;;0.8;2;6.2;-2.9;3.7;62;5;163;0;31;31;31;31;31;;;;;1;27;4;2;0;;;;;;23;2;0;0;0;3;4.1;2009-01-09 00:00:00;-3.6;2009-01-28 00:00:00;10.5;2009-01-10 00:00:00;-9;2009-01-29 00:00:00;34.4;2009-01-23 00:00:00;21;2009-01-07 00:00:00;;;6;18
7481;2009-02-01 00:00:00;986.7;1016.2;3.5;2.7;7;0.4;6.1;117;9;;28;28;28;28;28;0;;;;;;;;;;;2;2;;;16;1;0;0;0;2;9.5;2009-02-28 00:00:00;-0.8;2009-02-15 00:00:00;16.9;2009-02-28 00:00:00;-4.2;2009-02-15 00:00:00;61;2009-02-06 00:00:00;20.1;2009-02-10 00:00:00;1;0;6;18
7577;2009-02-01 00:00:00;1005.6;1014.7;6.2;2.6;9.7;3.3;6.6;148;7;136;28;28;28;28;28;28;;;;;0;4;5;4;0;;;;;;23;2;0;1;1;2;11.4;2009-02-05 00:00:00;2;2009-02-15 00:00:00;16.7;2009-02-28 00:00:00;-1.2;2009-02-16 00:00:00;39.8;2009-02-05 00:00:00;20.7;2009-02-22 00:00:00;1;0;6;18
7591;2009-02-01 00:00:00;;;1.1;2.6;7.6;-3.7;4;53;5;176;0;28;28;28;28;28;;;;;0;24;3;2;0;;;;;;15;3;0;0;0;2;7.5;2009-02-28 00:00:00;-3.9;2009-02-14 00:00:00;18.2;2009-02-28 00:00:00;-10.6;2009-02-14 00:00:00;23.2;2009-02-05 00:00:00;23;2009-02-01 00:00:00;;;6;18
7481;2009-03-01 00:00:00;987.9;1017;7.4;2.4;12.1;3.2;6.9;33;7;;31;31;31;31;31;0;;;;;0;4;4;;;;;;;;17;1;0;0;0;1;12.4;2009-03-27 00:00:00;2.3;2009-03-06 00:00:00;19.4;2009-03-14 00:00:00;-2.1;2009-03-21 00:00:00;6.2;2009-03-28 00:00:00;25.6;2009-03-28 00:00:00;0;0;6;18
7577;2009-03-01 00:00:00;1006.4;1015.5;9.9;2.3;14.4;5.5;6.9;36;4;227;31;31;31;31;31;31;;;;;0;1;2;2;0;;;;;;27;7;0;;;;13.5;2009-03-15 00:00:00;5.1;2009-03-04 00:00:00;21.4;2009-03-14 00:00:00;-0.5;2009-03-10 00:00:00;18.6;2009-03-04 00:00:00;24.9;2009-03-06 00:00:00;0;0;6;18
7591;2009-03-01 00:00:00;;;5.7;3.1;12.4;0.1;4.8;44;5;244;0;31;31;31;31;31;;;;;0;16;4;2;0;;;;;;23;1;0;0;0;1;11.6;2009-03-18 00:00:00;1;2009-03-05 00:00:00;20.3;2009-03-18 00:00:00;-4.9;2009-03-21 00:00:00;17.6;2009-03-28 00:00:00;26;2009-03-24 00:00:00;;;6;18
7481;2009-04-01 00:00:00;984.9;1013.3;13.4;1.9;18.2;8.7;9.8;34;5;;30;30;30;30;30;0;;;;;;;3;1;0;;;;;;15;0;0;1;1;2;16.3;2009-04-14 00:00:00;10.3;2009-04-29 00:00:00;22.7;2009-04-14 00:00:00;4.8;2009-04-24 00:00:00;15.4;2009-04-26 00:00:00;19.9;2009-04-21 00:00:00;1;0;6;18
7577;2009-04-01 00:00:00;1004.3;1013.2;14.1;1.7;19.4;9.1;10.4;75;10;203;30;30;30;30;30;30;;;;;;;3;2;0;;;;;;26;0;0;0;0;2;18.4;2009-04-22 00:00:00;10.9;2009-04-17 00:00:00;23.6;2009-04-14 00:00:00;4.1;2009-04-18 00:00:00;27.4;2009-04-26 00:00:00;19.7;2009-04-21 00:00:00;2;0;6;18
7591;2009-04-01 00:00:00;;;10.3;2.2;16.6;5.1;7;62;8;169;0;30;30;30;30;30;;;;;0;1;5;2;0;;;;;;27;2;0;;;;13.8;2009-04-10 00:00:00;6.4;2009-04-16 00:00:00;22.5;2009-04-22 00:00:00;-1;2009-04-30 00:00:00;24.8;2009-04-16 00:00:00;20;2009-04-01 00:00:00;;;6;18
7481;2009-05-01 00:00:00;990.1;1018.1;18.3;3.8;23.7;13;11.8;38;7;;31;31;31;31;31;0;10;3;;;;;3;2;0;;;;;;22;2;0;0;0;1;27.1;2009-05-24 00:00:00;11.5;2009-05-05 00:00:00;33.9;2009-05-24 00:00:00;6.1;2009-05-05 00:00:00;14.2;2009-05-14 00:00:00;21.9;2009-05-17 00:00:00;4;0;6;18
7577;2009-05-01 00:00:00;1009.3;1018;18.9;2.5;24.9;13;12.7;33;5;300;31;31;31;31;31;31;13;3;;;;;1;1;0;;;;;;20;3;0;;;;24.5;2009-05-24 00:00:00;13.9;2009-05-15 00:00:00;33.8;2009-05-24 00:00:00;9.2;2009-05-09 00:00:00;24.4;2009-05-14 00:00:00;22.4;2009-05-27 00:00:00;2;0;6;18
7591;2009-05-01 00:00:00;;;15.8;3.2;23.2;9.7;10;37;7;219;0;31;31;31;31;31;8;3;;;;;3;1;0;;;;;;26;0;0;;;;22.4;2009-05-25 00:00:00;10.3;2009-05-15 00:00:00;31.8;2009-05-23 00:00:00;3;2009-05-05 00:00:00;11;2009-05-15 00:00:00;17;2009-05-12 00:00:00;;;6;18
7481;2009-06-01 00:00:00;987.6;1015.4;19.6;2.7;25.1;14.4;14;61;10;;30;30;30;30;30;0;14;4;;;;;4;2;0;;;;;;23;1;0;;;;25.2;2009-06-30 00:00:00;15.8;2009-06-21 00:00:00;31.6;2009-06-14 00:00:00;10.6;2009-06-21 00:00:00;18.2;2009-06-08 00:00:00;21;2009-06-15 00:00:00;8;0;6;18
7577;2009-06-01 00:00:00;1006.1;1014.7;21.5;2.7;27.2;15.9;14.4;65;6;321;30;30;30;30;30;30;21;8;;;;;4;4;0;;;;;;25;0;0;1;1;1;27.2;2009-06-30 00:00:00;16.4;2009-06-06 00:00:00;33.9;2009-06-30 00:00:00;10.6;2009-06-07 00:00:00;24.6;2009-06-08 00:00:00;19.8;2009-06-21 00:00:00;7;1;6;18
7591;2009-06-01 00:00:00;;;17.4;3.3;24.9;10.4;11.8;74;6;274;0;30;30;30;30;30;16;3;;;;;6;4;0;;;;;;28;1;0;;;;22.5;2009-06-18 00:00:00;11.2;2009-06-06 00:00:00;30.6;2009-06-14 00:00:00;4;2009-06-07 00:00:00;16.4;2009-06-06 00:00:00;21;2009-06-19 00:00:00;;;6;18
7481;2009-07-01 00:00:00;988.6;1016.2;22.3;3;27.8;17.1;14.7;49;8;;31;31;31;31;31;0;22;12;;;;;3;2;0;;;;;;22;4;0;;;;27.1;2009-07-16 00:00:00;17.2;2009-07-17 00:00:00;34.8;2009-07-29 00:00:00;12.2;2009-07-11 00:00:00;14;2009-07-02 00:00:00;24.5;2009-07-21 00:00:00;10;0;6;18
7577;2009-07-01 00:00:00;1007.4;1015.9;24.3;2.2;31;18.3;15;15;3;344;31;31;31;31;31;31;30;20;2;0;;;1;1;0;;;;;;27;0;0;;;;28;2009-07-23 00:00:00;19.6;2009-07-18 00:00:00;36.1;2009-07-16 00:00:00;12.7;2009-07-27 00:00:00;11;2009-07-05 00:00:00;17.6;2009-07-24 00:00:00;5;0;6;18
7591;2009-07-01 00:00:00;;;20.7;2.7;29.2;12.3;12.2;42;3;312;0;31;31;18;31;31;27;15;;;;;2;1;0;;;;;;19;0;0;;;;25.7;2009-07-16 00:00:00;15.4;2009-07-10 00:00:00;34.1;2009-07-16 00:00:00;7;2009-07-19 00:00:00;30;2009-07-17 00:00:00;17;2009-07-01 00:00:00;;;6;18
7481;2009-08-01 00:00:00;989.3;1016.8;23.1;3.3;29.6;17.1;15.2;24;7;;31;31;31;31;31;0;26;14;5;0;;;2;;;;;;;;21;1;0;;;;30;2009-08-20 00:00:00;17.6;2009-08-30 00:00:00;39;2009-08-19 00:00:00;10.7;2009-08-30 00:00:00;8.8;2009-08-25 00:00:00;20.6;2009-08-01 00:00:00;5;0;6;18
7577;2009-08-01 00:00:00;1007.7;1016.2;24.8;2;31.9;18.4;16;56;3;332;31;31;31;31;31;31;29;23;6;0;;;3;3;0;;;;;;26;0;0;;;;27.7;2009-08-18 00:00:00;20.6;2009-08-03 00:00:00;37.6;2009-08-18 00:00:00;13.4;2009-08-01 00:00:00;23.4;2009-08-09 00:00:00;19.8;2009-08-29 00:00:00;7;0;6;18
7591;2009-08-01 00:00:00;;;21.4;2.2;29.9;14.5;10.4;39;5;287;0;31;31;31;31;31;29;18;;;;;4;2;0;;;;;;25;0;0;;;;25;2009-08-18 00:00:00;16.3;2009-08-03 00:00:00;33.5;2009-08-20 00:00:00;9;2009-08-04 00:00:00;15.8;2009-08-09 00:00:00;16;2009-08-02 00:00:00;;;6;18
7481;2009-09-01 00:00:00;991;1019.1;17.3;2.5;22.6;13.1;14;43;6;;30;30;30;30;30;0;5;0;;;;;4;1;0;;;;;;10;1;0;0;0;3;23.1;2009-09-01 00:00:00;10.8;2009-09-15 00:00:00;29.1;2009-09-01 00:00:00;8.8;2009-09-06 00:00:00;12.2;2009-09-02 00:00:00;21;2009-09-04 00:00:00;2;0;6;18
7577;2009-09-01 00:00:00;1009.4;1018.1;19.6;2.6;25.1;14.9;14.4;57;4;253;30;30;30;30;30;30;16;4;;;;;3;2;0;;;;;;21;0;0;1;1;2;24.9;2009-09-01 00:00:00;13;2009-09-15 00:00:00;31.3;2009-09-09 00:00:00;10;2009-09-08 00:00:00;30.2;2009-09-15 00:00:00;19.5;2009-09-14 00:00:00;2;0;6;18
7591;2009-09-01 00:00:00;;;16.6;2.2;24;10.6;9.1;27;9;222;0;30;30;30;30;30;16;1;;;;;1;1;0;;;;;;27;0;0;;;;21.7;2009-09-01 00:00:00;12.6;2009-09-15 00:00:00;30;2009-09-01 00:00:00;5.7;2009-09-06 00:00:00;10;2009-09-18 00:00:00;17;2009-09-15 00:00:00;;;6;18
7481;2009-10-01 00:00:00;989.8;1018.5;12;4.5;16.8;8.1;10.7;85;9;;31;31;31;31;31;0;2;0;;;0;3;4;4;0;;;;;;16;1;0;0;1;9;22.2;2009-10-07 00:00:00;3.9;2009-10-15 00:00:00;26.2;2009-10-07 00:00:00;-0.7;2009-10-16 00:00:00;26.2;2009-10-21 00:00:00;21.6;2009-10-06 00:00:00;0;0;6;18
7577;2009-10-01 00:00:00;1008.5;1017.3;14.3;3.7;18.8;10.5;11.5;80;4;212;31;31;31;31;31;31;3;0;;;;;4;3;0;;;;;;25;7;0;1;1;3;21.5;2009-10-06 00:00:00;7.2;2009-10-15 00:00:00;26.8;2009-10-07 00:00:00;3.6;2009-10-28 00:00:00;33;2009-10-21 00:00:00;23.5;2009-10-12 00:00:00;1;0;6;18
7591;2009-10-01 00:00:00;;;10.2;3.7;17.9;4.4;7.4;35;5;228;0;31;31;29;31;31;1;0;;;0;7;2;1;0;;;;;;18;3;0;;;;16.7;2009-10-07 00:00:00;4;2009-10-15 00:00:00;25.4;2009-10-07 00:00:00;-3.5;2009-10-19 00:00:00;23.4;2009-10-21 00:00:00;28;2009-10-12 00:00:00;;;6;18
7481;2009-11-01 00:00:00;985.1;1013.8;10.5;3.4;13.8;7.6;9.7;95;15;;30;30;30;30;30;0;;;;;;;6;3;0;;;;;;21;5;0;0;0;6;16;2009-11-17 00:00:00;3.9;2009-11-11 00:00:00;21.1;2009-11-16 00:00:00;0.5;2009-11-08 00:00:00;34.2;2009-11-29 00:00:00;26.2;2009-11-14 00:00:00;0;0;6;18
7577;2009-11-01 00:00:00;1005.7;1014.6;10.5;2.4;14.9;6.5;10.2;103;5;115;30;30;30;30;30;30;;;;;;;3;3;1;;;;;;12;1;0;0;0;3;15.6;2009-11-14 00:00:00;7.1;2009-11-30 00:00:00;20.5;2009-11-16 00:00:00;0.2;2009-11-25 00:00:00;70.2;2009-11-29 00:00:00;21.4;2009-11-09 00:00:00;1;0;6;18
7591;2009-11-01 00:00:00;;;6.5;3.1;12.5;2.3;6.8;72;9;145;0;30;30;30;30;30;;;;;0;8;6;3;0;;;;;;14;0;0;;;;11.7;2009-11-20 00:00:00;1.6;2009-11-30 00:00:00;19.5;2009-11-16 00:00:00;-3.2;2009-11-11 00:00:00;17.2;2009-11-29 00:00:00;17;2009-11-02 00:00:00;;;6;18
7481;2009-12-01 00:00:00;981;1010.3;4.6;5;7.4;2;7.1;71;15;;31;31;31;31;31;0;;;;;;;;;;;3;2;;;19;2;0;0;0;3;11.8;2009-12-30 00:00:00;-6.2;2009-12-19 00:00:00;16.5;2009-12-24 00:00:00;-11;2009-12-20 00:00:00;10.6;2009-12-04 00:00:00;28.5;2009-12-24 00:00:00;0;0;6;18
7577;2009-12-01 00:00:00;1000.9;1009.9;5.9;4.3;8.8;3.5;7.6;93;11;79;31;31;31;31;31;31;;;;;;;;;;;1;0;;;18;1;0;0;0;1;12.6;2009-12-24 00:00:00;-3.3;2009-12-20 00:00:00;15.4;2009-12-24 00:00:00;-7.4;2009-12-21 00:00:00;22;2009-12-22 00:00:00;22.1;2009-12-15 00:00:00;0;0;6;18
7591;2009-12-01 00:00:00;;;0.2;4.2;4.7;-3;4.8;159;11;113;0;31;31;28;31;31;;;;;5;23;8;6;0;;;;;;14;0;0;;;;5.2;2009-12-07 00:00:00;-10;2009-12-20 00:00:00;10.1;2009-12-09 00:00:00;-15.6;2009-12-20 00:00:00;31;2009-12-24 00:00:00;19;2009-12-14 00:00:00;;;6;18
7481;2010-01-01 00:00:00;985.7;1015.5;0.3;3;2.5;-1.7;5.5;59;15;;31;31;31;31;31;0;;;;;;;;;;;9;6;;;10;0;0;0;0;11;6.4;2010-01-17 00:00:00;-5.1;2010-01-11 00:00:00;9.8;2010-01-17 00:00:00;-8.9;2010-01-11 00:00:00;9.4;2010-01-03 00:00:00;19.9;2010-01-16 00:00:00;0;0;6;18
7577;2010-01-01 00:00:00;1005.1;1014.3;2.5;2.7;4.9;0.6;5.9;56;11;84;31;31;31;31;31;31;;;;;;;;;;;5;4;1;0;23;3;0;0;0;2;7.3;2010-01-18 00:00:00;-2.4;2010-01-09 00:00:00;10.3;2010-01-17 00:00:00;-5.1;2010-01-07 00:00:00;11.4;2010-01-14 00:00:00;24.1;2010-01-26 00:00:00;0;0;6;18
7591;2010-01-01 00:00:00;;;-1.7;2.3;3.4;-5.3;3.7;20;6;135;0;29;31;29;31;30;;;;;2;;1;;;;;;;;15;3;0;;;;3.1;2010-01-01 00:00:00;-6.5;2010-01-31 00:00:00;8.9;2010-01-27 00:00:00;-12.5;2010-01-31 00:00:00;8;2010-01-03 00:00:00;25;2010-01-27 00:00:00;;;6;18
7481;2010-02-01 00:00:00;978;1007.3;3.8;5.1;7.1;1.1;6.3;76;11;;28;28;28;28;28;0;;;;;;;;;;;5;2;1;0;16;4;0;0;0;3;12.1;2010-02-28 00:00:00;-5.1;2010-02-11 00:00:00;16.1;2010-02-28 00:00:00;-8.1;2010-02-11 00:00:00;25.8;2010-02-05 00:00:00;29.2;2010-02-27 00:00:00;1;0;6;18
7577;2010-02-01 00:00:00;998.1;1007.2;4.9;3.7;8.9;1.7;6.8;108;14;103;28;28;28;28;28;28;;;;;1;13;8;3;0;;;;;;19;2;0;0;0;2;11.8;2010-02-28 00:00:00;-2.3;2010-02-11 00:00:00;17.9;2010-02-28 00:00:00;-4;2010-02-03 00:00:00;16.4;2010-02-17 00:00:00;24.8;2010-02-11 00:00:00;2;1;6;18
7591;2010-02-01 00:00:00;;;0.1;3.6;5.5;-3.8;4.5;64;12;128;0;28;28;28;28;28;;;;;1;19;4;2;0;;;;;;20;1;0;;;;4.6;2010-02-18 00:00:00;-7.1;2010-02-12 00:00:00;10.7;2010-02-18 00:00:00;-12.8;2010-02-12 00:00:00;15.8;2010-02-05 00:00:00;20;2010-02-26 00:00:00;;;6;18
7481;2010-03-01 00:00:00;988.6;1017.8;7;5.4;11.4;3.1;7;65;10;;31;31;31;31;31;0;;;;;;;;;;;2;1;;;21;3;0;0;0;2;14.7;2010-03-25 00:00:00;-1.8;2010-03-07 00:00:00;19.8;2010-03-25 00:00:00;-5.5;2010-03-08 00:00:00;22.9;2010-03-26 00:00:00;22.5;2010-03-25 00:00:00;1;0;6;18
7577;2010-03-01 00:00:00;1008.5;1017.5;8.4;4.5;12.9;4.4;7.4;84;6;189;31;31;31;31;31;31;;;;;;;;;;;1;1;1;0;24;4;0;0;0;1;14.6;2010-03-21 00:00:00;-0.1;2010-03-07 00:00:00;21.6;2010-03-23 00:00:00;-1.9;2010-03-09 00:00:00;24.6;2010-03-26 00:00:00;22.6;2010-03-14 00:00:00;1;0;6;18
7591;2010-03-01 00:00:00;;;4.7;3.7;10.7;-0.1;5.2;63;8;185;0;31;31;31;31;31;;;;;1;15;4;3;0;;;;;;24;4;0;;;;10.7;2010-03-24 00:00:00;-1.9;2010-03-09 00:00:00;18.8;2010-03-19 00:00:00;-7.2;2010-03-06 00:00:00;17.8;2010-03-30 00:00:00;22;2010-03-09 00:00:00;;;6;18
7481;2010-04-01 00:00:00;989.1;1017.7;12.8;3.8;18.1;7.8;8.8;34;4;;30;30;30;30;30;0;3;0;;;;;2;2;0;;;;;;17;1;0;0;0;1;20.6;2010-04-29 00:00:00;6.4;2010-04-01 00:00:00;26.3;2010-04-28 00:00:00;2.8;2010-04-14 00:00:00;15.1;2010-04-03 00:00:00;22.1;2010-04-29 00:00:00;0;0;6;18
7577;2010-04-01 00:00:00;1008.5;1017.4;13.8;3.3;19.3;8.2;9.5;45;2;269;30;30;30;30;30;30;4;0;;;;;2;2;0;;;;;;23;1;0;;;;18.9;2010-04-25 00:00:00;8.4;2010-04-01 00:00:00;26.8;2010-04-25 00:00:00;0.3;2010-04-02 00:00:00;29.6;2010-04-03 00:00:00;20;2010-04-11 00:00:00;1;0;6;18
7591;2010-04-01 00:00:00;;;10;4.1;17.1;3.8;6.7;23;4;217;0;30;30;30;30;30;;;;;0;4;2;;;;;;;;26;0;0;;;;16.7;2010-04-29 00:00:00;3.2;2010-04-01 00:00:00;24;2010-04-29 00:00:00;-2;2010-04-05 00:00:00;9.4;2010-04-04 00:00:00;18;2010-04-16 00:00:00;;;6;18
7481;2010-05-01 00:00:00;985.7;1014;13.8;3.9;18.1;10.1;11;130;13;;31;31;31;31;31;0;4;0;;;;;8;5;0;;;;;;20;1;0;0;0;1;22.3;2010-05-25 00:00:00;6.4;2010-05-05 00:00:00;28.9;2010-05-24 00:00:00;4.3;2010-05-06 00:00:00;34.5;2010-05-11 00:00:00;21.5;2010-05-25 00:00:00;2;0;6;18
7577;2010-05-01 00:00:00;1004.4;1013.2;15.4;3.3;19.9;11;11.5;112;12;210;31;31;31;31;31;31;5;0;;;;;6;3;0;;;;;;19;2;0;;;;20.5;2010-05-24 00:00:00;8.9;2010-05-05 00:00:00;29.1;2010-05-24 00:00:00;6;2010-05-06 00:00:00;30.1;2010-05-09 00:00:00;24;2010-05-19 00:00:00;4;0;6;18
7591;2010-05-01 00:00:00;;;11.8;3.5;18.3;6.3;9.2;85;12;208;0;31;31;31;31;31;2;0;;;;;6;2;0;;;;;;26;1;0;;;;18.5;2010-05-24 00:00:00;5.9;2010-05-05 00:00:00;26.2;2010-05-24 00:00:00;0.8;2010-05-07 00:00:00;17.6;2010-05-26 00:00:00;20;2010-05-04 00:00:00;;;6;18
7481;2010-06-01 00:00:00;986;1013.8;19;3.5;23.9;14.4;14.7;81;8;;30;30;30;30;30;0;11;3;;;;;6;3;0;;;;;;17;0;0;;;;24.4;2010-06-28 00:00:00;12.1;2010-06-20 00:00:00;30.6;2010-06-28 00:00:00;9;2010-06-22 00:00:00;29.2;2010-06-16 00:00:00;19.1;2010-06-10 00:00:00;6;0;6;18
7577;2010-06-01 00:00:00;1004.5;1013.1;20.5;3;25.8;15.4;14.6;39;6;276;30;30;30;30;30;30;17;6;;;;;3;1;0;;;;;;26;2;0;0;1;1;26.2;2010-06-29 00:00:00;15.1;2010-06-20 00:00:00;32.7;2010-06-28 00:00:00;12.4;2010-06-01 00:00:00;14.2;2010-06-15 00:00:00;22;2010-06-20 00:00:00;3;0;6;18
7591;2010-06-01 00:00:00;;;17.1;3.1;24.3;10.8;12.8;70;8;254;0;30;30;30;30;30;16;0;;;;;2;2;0;;;;;;28;0;0;;;;21.3;2010-06-10 00:00:00;10.4;2010-06-20 00:00:00;29.3;2010-06-30 00:00:00;4.4;2010-06-21 00:00:00;33.8;2010-06-15 00:00:00;19;2010-06-10 00:00:00;;;6;18
7481;2010-07-01 00:00:00;989.3;1016.8;23.1;3.3;28.8;17.7;15.9;39;6;;31;31;31;31;31;0;23;13;;;;;2;1;0;;;;;;19;2;0;0;0;1;28.2;2010-07-09 00:00:00;17.9;2010-07-23 00:00:00;34.4;2010-07-14 00:00:00;11.9;2010-07-25 00:00:00;19.9;2010-07-22 00:00:00;22.8;2010-07-14 00:00:00;7;0;6;18
7577;2010-07-01 00:00:00;1007.6;1016.1;25.1;2.1;31.4;19;15.9;11;3;373;31;31;31;31;31;31;31;21;5;0;;;1;;;;;;;;24;2;0;;;;28.2;2010-07-11 00:00:00;20.9;2010-07-23 00:00:00;37;2010-07-11 00:00:00;15.7;2010-07-30 00:00:00;7;2010-07-22 00:00:00;21.3;2010-07-18 00:00:00;4;0;6;18
7591;2010-07-01 00:00:00;;;21.8;2.6;29.6;14.5;13.8;26;4;334;0;31;31;31;31;31;30;17;;;;;3;1;0;;;;;;24;0;0;;;;25.1;2010-07-09 00:00:00;16.7;2010-07-25 00:00:00;33.1;2010-07-14 00:00:00;7.5;2010-07-24 00:00:00;10.2;2010-07-22 00:00:00;19.5;2010-07-29 00:00:00;;;6;18
7481;2010-08-01 00:00:00;988.5;1016.2;20.5;3.3;25.8;15.9;14.9;36;7;;31;31;31;31;31;0;17;5;1;0;;;4;1;0;;;;;;19;1;0;;;;27.5;2010-08-26 00:00:00;15;2010-08-31 00:00:00;36;2010-08-26 00:00:00;9.7;2010-08-29 00:00:00;11.4;2010-08-04 00:00:00;20;2010-08-26 00:00:00;4;0;6;18
7577;2010-08-01 00:00:00;1006.8;1015.4;22.7;2.7;29.1;16.7;14.9;50;4;304;31;31;31;31;31;31;24;14;2;0;;;2;1;0;;;;;;20;1;0;1;1;1;26.5;2010-08-27 00:00:00;17.8;2010-08-16 00:00:00;35.1;2010-08-26 00:00:00;10;2010-08-16 00:00:00;35.5;2010-08-19 00:00:00;21.3;2010-08-31 00:00:00;4;0;6;18
7591;2010-08-01 00:00:00;;;19.2;3.3;27;12;11.6;44;6;283;0;31;31;31;31;31;21;8;;;;;4;1;0;;;;;;25;0;0;;;;23.8;2010-08-26 00:00:00;13;2010-08-16 00:00:00;32.9;2010-08-26 00:00:00;4.4;2010-08-31 00:00:00;18.4;2010-08-14 00:00:00;19.2;2010-08-30 00:00:00;;;6;18
7481;2010-09-01 00:00:00;988;1016.2;16;3.3;21.6;11.1;12.4;92;7;;30;30;30;30;30;0;11;0;;;;;4;2;0;;;;;;15;0;0;0;0;3;21.9;2010-09-06 00:00:00;9.5;2010-09-26 00:00:00;29.3;2010-09-06 00:00:00;4.9;2010-09-28 00:00:00;49.2;2010-09-07 00:00:00;18.7;2010-09-06 00:00:00;3;0;6;18
7577;2010-09-01 00:00:00;1006.7;1015.4;17.9;2.7;23.8;12.7;12.7;74;5;250;30;30;30;30;30;30;13;0;;;;;3;2;0;;;;;;21;0;0;;;;22.7;2010-09-04 00:00:00;12.4;2010-09-27 00:00:00;29.8;2010-09-03 00:00:00;7;2010-09-27 00:00:00;48.6;2010-09-07 00:00:00;19;2010-09-07 00:00:00;3;0;6;18
7591;2010-09-01 00:00:00;;;14.6;3.2;22;8.2;10.1;74;6;258;0;30;30;30;30;30;9;0;;;;;4;3;0;;;;;;20;0;0;;;;20.1;2010-09-06 00:00:00;8;2010-09-27 00:00:00;28.5;2010-09-06 00:00:00;0.8;2010-09-28 00:00:00;29.1;2010-09-06 00:00:00;15.5;2010-09-06 00:00:00;;;6;18
7481;2010-10-01 00:00:00;985.6;1014.2;11.9;4.7;16;8.6;10.5;69;7;;31;31;31;31;31;0;2;0;;;;;5;3;0;;;;;;18;4;0;0;1;3;20.7;2010-10-03 00:00:00;5.3;2010-10-21 00:00:00;27.8;2010-10-04 00:00:00;0.7;2010-10-27 00:00:00;28.3;2010-10-31 00:00:00;24.7;2010-10-25 00:00:00;0;0;6;18
7577;2010-10-01 00:00:00;1004.8;1013.6;13.4;3.5;17.7;9.8;11.1;137;7;169;31;31;31;31;31;31;4;0;;;;;5;4;1;;;;;;22;4;1;0;0;1;20.6;2010-10-03 00:00:00;8.6;2010-10-26 00:00:00;26;2010-10-03 00:00:00;1;2010-10-29 00:00:00;51;2010-10-31 00:00:00;32.1;2010-10-25 00:00:00;2;0;6;18
7591;2010-10-01 00:00:00;;;10.1;4.2;16.8;5.3;7.7;78;4;200;0;31;31;31;31;31;;;;;0;6;3;3;0;;;;;;17;4;0;;;;17.1;2010-10-08 00:00:00;4.3;2010-10-26 00:00:00;23.8;2010-10-03 00:00:00;-2.3;2010-10-27 00:00:00;35.9;2010-10-24 00:00:00;25;2010-10-11 00:00:00;;;6;18
7481;2010-11-01 00:00:00;980.8;1009.7;7.8;5;10.6;5.5;8.9;87;11;;30;30;30;30;30;0;;;;;;;;;;;2;1;1;0;15;3;0;0;0;3;17.2;2010-11-14 00:00:00;-2.7;2010-11-30 00:00:00;19.9;2010-11-14 00:00:00;-4.1;2010-11-30 00:00:00;37.9;2010-11-15 00:00:00;28.5;2010-11-14 00:00:00;0;0;6;18
7577;2010-11-01 00:00:00;1000.6;1009.5;9;4.6;12.6;6.1;9.2;88;9;89;30;30;30;30;30;30;;;;;;;;;;;1;1;;;17;1;0;0;0;2;16.8;2010-11-04 00:00:00;0.5;2010-11-27 00:00:00;20.4;2010-11-04 00:00:00;-3.3;2010-11-27 00:00:00;32.5;2010-11-15 00:00:00;25.2;2010-11-16 00:00:00;2;0;6;18
7591;2010-11-01 00:00:00;;;4.4;4.2;9.6;0.7;6.3;59;11;121;0;30;30;30;30;30;;;;;1;11;4;1;0;;;;;;12;1;0;;;;10.8;2010-11-01 00:00:00;-3.8;2010-11-27 00:00:00;18.9;2010-11-05 00:00:00;-9.6;2010-11-27 00:00:00;26.4;2010-11-15 00:00:00;22.9;2010-11-30 00:00:00;;;6;18
7481;2010-12-01 00:00:00;984.5;1014.1;2.1;5.5;5.1;-0.8;6.2;39;9;;31;31;31;31;31;0;;;;;;;;;;;6;4;;;20;1;0;0;1;8;14.8;2010-12-08 00:00:00;-5.4;2010-12-26 00:00:00;18.1;2010-12-08 00:00:00;-9.7;2010-12-03 00:00:00;9.2;2010-12-05 00:00:00;21.5;2010-12-06 00:00:00;0;0;6;18
