id;coord_x;coord_y
151;1914293.68217;4221780.04732
152;1915055.03628;4222365.50556
153;1915193.2412;4222832.819
154;1912546.72046;4223733.57755
155;1914226.8432;4222076.30548
156;1914900.10099;4225361.75025
157;1915002.51848;4221053.93671
158;1913851.59475;4222779.59825
159;1914195.91531;4222182.90831
160;1914149.98229;4222606.19217
161;1914839.12047;4222238.57555
162;1915122.04055;4225283.58893
163;1914027.64591;4222859.43003
164;1913114.76758;4225598.41964
165;1914501.87804;4221855.41848
166;1915193.82621;4225001.73639
167;1915135.29403;4221328.31921
168;1914127.76496;4222617.95076
169;1914962.07494;4221423.42193
170;1913071.96613;4225004.89567
171;1912794.82515;4221757.14107
172;1912396.92034;4222386.9441
173;1915280.61132;4221986.68108
174;1914397.77175;4221447.07784
175;1913129.905;4225538.66073
176;1915108.85059;4222837.97273
177;1915092.49927;4221059.48973
178;1913573.40977;4223085.31973
179;1914600.63718;4221916.55965
180;1912704.11416;4224921.55418
181;1912447.06395;4222473.75256
182;1914759.70115;4222041.73517
183;1913113.87475;4222956.97638
184;1914618.46478;4221494.3265
185;1914958.25343;4222623.62917
186;1914616.51473;4225351.59887
187;1915309.59428;4224799.74084
188;1914080.67728;4222027.0689
189;1915645.54036;4223004.17959
190;1914355.16518;4224193.77798
191;1915228.66508;4222792.8062
192;1912772.70523;4221801.86558
193;1914804.46473;4222352.87649
194;1912796.49684;4221907.78601
195;1913543.87853;4223048.13519
196;1914159.54538;4224739.79351
197;1915834.91148;4223109.63131
198;1912485.33242;4222537.60922
199;1912948.22926;4224812.16386
200;1914805.50609;4222861.85416
201;1912635.25998;4223131.36085
202;1915124.73254;4224837.12485
203;1912096.4654;4226311.93536
204;1915462.49313;4222752.12262
205;1913259.34146;4223070.31258
206;1915361.90419;4222933.21815
207;1915684.83456;4225145.95071
208;1915612.76756;4222519.92064
209;1915040.68228;4224752.96634
210;1913179.97212;4225194.32514
211;1914221.34748;4222066.53987
212;1912892.88944;4221430.86892
213;1913126.99002;4222807.35349
214;1913541.10117;4224102.02866
215;1914621.91556;4221338.93633
216;1913892.10476;4223683.01588
217;1913090.64174;4224662.53273
218;1913110.03716;4221976.51982
219;1914466.13616;4224044.71579
220;1914843.54395;4222269.71888
221;1912704.26684;4225716.39723
222;1914575.11348;4221796.95557
223;1913823.93013;4223237.98889
224;1915045.26635;4222208.04631
225;1914271.88703;4224165.74425
226;1912386.18952;4221751.00688
227;1915493.76139;4223089.47272
228;1913664.91272;4225244.89246
229;1914223.42564;4224772.8794
230;1913008.69632;4221509.7665
231;1914895.54287;4222645.71746
232;1912691.94047;4221914.03476
233;1915440.98783;4223148.9111
234;1915110.20902;4224670.27548
235;1914869.81741;4222278.6004
236;1914093.08674;4223738.87635
237;1913173.8487;4225605.19759
238;1913308.39314;4222397.7649
239;1913988.05573;4221784.94382
240;1914658.35632;4223762.62597
241;1914272.16555;4224077.87224
242;1914506.38655;4221859.59026
243;1915448.96885;4224476.68079
244;1913804.84602;4223507.69091
245;1914455.71818;4223092.7239
246;1915387.4413;4224583.74982
247;1913734.33247;4223640.63305
248;1915481.20777;4222609.69965
249;1915181.19833;4224050.41785
250;1914585.43941;4221289.67364
251;1915166.414;4224853.09072
252;1912456.91256;4222481.9195
253;1914886.09496;4222467.6472
254;1915718.96841;4224563.75564
255;1914476.17029;4221854.64715
256;1915631.03857;4224590.89096
257;1913251.62778;4225009.62519
258;1913556.93225;4223111.04575
259;1915287.18071;4222329.89759
260;1914300.82894;4224993.28079
261;1912648.09127;4223171.63979
262;1914834.94643;4222071.62625
263;1912401.4058;4221963.48811
264;1914275.72605;4224087.31439
265;1915355.95865;4225145.65706
266;1913797.78503;4225176.38443
267;1913664.03454;4222619.98943
268;1913133.19102;4225669.75612
269;1915541.88567;4224645.732
270;1914778.20555;4222368.65015
271;1912609.14551;4221807.32339
272;1914800.05733;4223841.17985
273;1914806.13516;4224880.18548
274;1912658.81357;4221901.53441
275;1913838.90346;4224755.46748
276;1913944.58562;4221355.72826
277;1914481.98029;4221761.60361
278;1912522.62469;4222058.01576
279;1916009.11552;4223560.04812
280;1914322.69345;4222190.75025
281;1915191.54405;4222681.57756
282;1914217.24016;4222257.47977
283;1913883.69421;4223275.46328
284;1913972.00277;4223261.76964
285;1912939.14323;4223050.50312
286;1913243.98466;4222499.12488
287;1913761.79739;4223291.10811
288;1914673.88728;4224200.25392
289;1912842.3076;4221902.41848
290;1914464.91239;4222226.49807
291;1913967.89781;4221356.53188
292;1914986.75916;4225164.18075
293;1914814.14943;4222239.34248
294;1912799.17279;4221900.77565
295;1914998.79698;4222793.05495
296;1912239.59668;4226217.54683
297;1915560.58826;4222541.77037
298;1914156.57858;4224967.00833
299;1914710.40168;4222323.9238
300;1915109.41743;4222793.02416
301;1913116.08069;4222005.19742
302;1912788.12705;4221781.21883
303;1912646.43904;4223288.66343
304;1915132.17717;4222808.63066
305;1914117.87212;4222840.1323
306;1912956.34274;4224847.99125
307;1914886.3522;4222460.49705
308;1913943.41988;4223294.26006
309;1912986.07581;4224789.76182
310;1914739.09869;4225229.45954
311;1913776.48324;4225224.8569
312;1914071.08365;4222834.62672
313;1915052.92309;4222167.94716
314;1914482.07183;4224046.27781
315;1913251.00234;4222568.89035
316;1912683.45496;4223169.88339
317;1914696.46572;4222633.44733
318;1914184.3893;4222278.82365
319;1913755.2938;4223601.52688
320;1912449.97611;4223646.24429
321;1913910.04697;4221873.22177
322;1914260.34495;4222503.50451
323;1914710.79804;4225393.88194
324;1915691.91482;4222905.18613
325;1914296.92171;4221862.39598
326;1915220.44236;4225012.74936
327;1912702.55441;4223094.52779
328;1914511.7378;4225163.87856
329;1913542.61658;4221523.55397
330;1914089.2431;4222117.38658
331;1913124.05428;4222814.7312
332;1913749.78316;4225188.98788
333;1914669.84016;4223832.52968
334;1914492.80937;4221590.54878
335;1913142.55133;4225818.62366
336;1912640.2781;4222649.85509
337;1914309.17814;4222122.76333
338;1913331.80508;4224697.31147
339;1914892.72727;4222424.81507
340;1913679.9663;4223495.75231
341;1915191.12114;4224889.72075
342;1914518.19417;4224046.14159
343;1914643.7874;4224075.36079
344;1915148.45914;4222174.32735
345;1916240.31327;4223284.24267
346;1913214.77054;4224376.39286
347;1914387.25756;4221439.03076
348;1914839.03466;4224711.68778
349;1914919.51199;4225204.2828
350;1913948.31542;4224592.41877
351;1914207.38456;4221860.90236
352;1912665.03435;4223046.01649
353;1914299.01431;4224136.71364
354;1914856.30549;4221512.01058
355;1915458.63693;4224673.64896
356;1914969.12062;4222649.31299
357;1913018.78849;4222226.9768
358;1914907.38335;4222253.40078
359;1914874.21668;4222265.26879
360;1915706.68639;4224598.02978
361;1915311.1484;4221735.04345
362;1915086.21066;4222025.77251
363;1914218.55819;4223110.05193
364;1915000.2801;4222524.66757
365;1915278.24427;4225004.20095
366;1915662.08464;4223177.94683
367;1914672.92645;4222137.43729
368;1915080.85637;4224992.97846
369;1913952.04598;4221692.1377
370;1912604.85055;4222040.6101
371;1914135.17004;4223095.58465
372;1912714.94447;4221939.501
373;1915823.42076;4223112.66279
374;1913439.20879;4224896.39669
375;1914082.08563;4222014.63367
376;1915003.24421;4222956.85327
377;1913215.23691;4225759.50303
378;1914670.66808;4221305.33443
379;1912627.58804;4221493.36889
380;1912405.64313;4222147.06091
381;1915285.66524;4224820.79982
382;1914925.10058;4223290.01331
383;1914458.26756;4221845.20678
384;1914245.14737;4222624.37837
385;1915216.00818;4225828.79334
386;1913915.32864;4223286.83313
387;1916118.85921;4223235.10857
388;1914609.08087;4224342.81897
389;1913404.04425;4223305.38065
390;1914822.44125;4223956.39845
391;1915295.88459;4222142.09379
392;1914472.23461;4224101.16547
393;1912634.44833;4221821.4115
394;1913404.44167;4223428.50133
395;1914906.36504;4225352.90779
396;1914639.89911;4223994.21731
397;1912892.23761;4222709.8651
398;1913467.3957;4224750.5796
399;1913115.44537;4225590.28611
400;1912646.65761;4221940.76952
401;1914713.47174;4222519.02917
402;1915010.98468;4225790.04882
403;1913252.86112;4224248.59209
404;1915760.33314;4222814.79402
405;1915270.1095;4223232.64356
406;1913032.17384;4222114.51518
407;1912532.44199;4223733.53497
408;1912706.01887;4222719.09495
409;1913616.02238;4223121.69439
410;1912972.27108;4225100.07831
411;1915597.38419;4225208.78641
412;1912468.83713;4222442.2419
413;1914322.05241;4222199.78207
414;1914298.77812;4223336.25649
415;1914646.20998;4223540.15052
416;1912518.42713;4222040.32129
417;1915276.10776;4223210.68594
418;1912951.44301;4224913.38785
419;1914195.98408;4224108.2915
420;1915048.42763;4224743.30025
421;1913563.96673;4225195.08638
422;1913750.73997;4224735.76067
423;1912464.51335;4221973.51223
424;1912702.93649;4221856.41966
425;1914230.94675;4222061.14729
426;1914457.0222;4221864.29906
427;1914574.74855;4225231.85366
428;1912577.56102;4223699.60943
429;1913036.42331;4223033.8427
430;1914955.88129;4223285.44146
431;1914179.34956;4221789.79591
432;1913987.48666;4221681.1604
433;1914376.51463;4224182.0058
434;1912806.37334;4225660.26139
435;1915714.10295;4224564.58037
436;1915547.53078;4225047.80421
437;1916161.56169;4223252.36155
438;1912619.2662;4225834.95541
439;1912612.51718;4221767.71236
440;1915172.81424;4225750.29827
441;1914964.43773;4222679.45885
442;1915623.21063;4222612.35194
443;1912434.69386;4222421.22591
444;1915659.58847;4222691.87575
445;1914746.40985;4222424.43146
446;1914726.76477;4225904.97255
447;1912466.4191;4222520.2473
448;1913680.59965;4222529.16495
449;1915312.80634;4225330.97034
450;1914460.6036;4221641.27841
451;1913195.40194;4225093.36297
452;1915262.03925;4225209.25678
453;1913754.42475;4223598.84571
454;1915014.25326;4222883.09061
455;1913392.08702;4224540.44823
456;1912478.45533;4222375.5212
457;1912919.89822;4225138.26872
458;1915056.72343;4224957.70303
459;1913555.71247;4223097.28634
460;1914347.22406;4224659.74984
461;1915319.47777;4221570.99685
462;1912460.94239;4223534.51752
463;1912594.61459;4221708.70248
464;1914856.81001;4222599.3909
465;1915052.92242;4222127.93155
466;1914917.15547;4225461.37725
467;1912497.04805;4222561.42143
468;1913998.84605;4222716.26107
469;1913763.309;4223576.41746
470;1914949.80508;4223625.06778
471;1915474.51409;4224648.83423
472;1914475.63728;4224209.35748
473;1915745.00562;4222765.47868
474;1915298.2371;4225357.85302
475;1913191.87021;4222276.22852
476;1912094.38342;4226385.609
477;1913211.27793;4222513.64419
478;1914921.16628;4221432.3834
479;1914011.39357;4224439.48421
480;1913770.63173;4221424.20998
481;1915483.62382;4222936.027
482;1913081.09788;4223040.49616
483;1914871.98655;4220794.47163
484;1914786.12319;4222372.46021
485;1915439.71617;4224580.04198
486;1913737.99051;4223067.64328
487;1914812.98425;4222311.02463
488;1913710.70334;4223224.52083
489;1913686.39674;4223509.22243
490;1912591.20697;4222233.23649
491;1912526.44121;4222475.60385
492;1915052.55636;4222697.52148
493;1914910.84394;4221433.91403
494;1914498.95567;4221446.58915
495;1912595.80041;4223770.31415
496;1912706.30497;4222726.54091
497;1914886.69809;4222802.36455
498;1914260.53151;4221469.42029
499;1914222.8021;4221913.91264
500;1915038.29283;4221716.5154
501;1912558.89271;4222076.70086
502;1914328.60323;4221983.62909
503;1914639.27361;4221337.49599
504;1915180.97972;4225765.81507
505;1914213.23809;4224483.79528
506;1915279.00034;4224613.67134
507;1915333.60753;4221721.98606
508;1915910.10046;4223822.3016
509;1913719.28629;4223213.08758
510;1915632.2607;4224455.49481
511;1913735.34699;4223566.22688
512;1914861.10532;4220593.45876
513;1914904.63519;4222776.64685
514;1912524.96894;4222558.41772
515;1915358.17097;4222098.18745
516;1913554.36865;4222958.1221
517;1915245.85534;4224036.91275
518;1914331.64279;4222553.6369
519;1914662.221;4221714.09372
520;1913831.57574;4224769.60993
521;1913624.84549;4221730.65705
522;1915270.74137;4225051.58694
523;1915731.91552;4222808.77625
524;1913519.52212;4224775.89067
525;1912989.32776;4225545.44744
526;1912001.7354;4226473.52526
527;1914676.54393;4222078.11209
528;1914962.41822;4223917.61809
529;1915180.39935;4222538.35719
530;1913675.15446;4223109.67107
531;1915475.62352;4222984.38356
532;1912819.6449;4221426.41137
533;1914544.35395;4221550.75256
534;1912469.16754;4221688.28846
535;1915423.43627;4222988.4025
536;1914819.80808;4220832.69383
537;1915463.54957;4224697.64627
538;1915168.76248;4222813.94509
539;1915546.39991;4224991.85233
540;1913966.96945;4221747.57745
541;1913043.37854;4221989.21501
542;1914371.97001;4224098.81951
543;1915459.09845;4224685.30615
544;1915137.02194;4221851.23863
545;1914147.22816;4222820.14281
546;1913329.71239;4224528.13586
547;1915105.59199;4224677.58987
548;1913862.28944;4223192.38758
549;1915238.38352;4225086.53164
550;1914505.95303;4221620.25674
551;1914081.16864;4221853.24722
552;1913783.29927;4225179.75195
553;1914169.59903;4224902.90293
554;1913729.62551;4224639.15669
555;1915422.29032;4224607.84087
556;1912815.47601;4225589.78169
557;1912437.31529;4222687.07479
558;1912620.06584;4221782.28397
559;1913379.08268;4225392.11445
560;1915102.24235;4221060.05643
561;1915435.90608;4222179.35031
562;1913243.33829;4223058.3393
563;1915241.67618;4223145.74001
564;1914647.42899;4221494.02878
565;1915488.66432;4224557.62272
566;1914747.88307;4222418.16545
567;1914787.36345;4225437.38672
568;1913203.82862;4224638.35077
569;1915202.89433;4222892.21758
570;1914607.4579;4222342.06618
571;1913830.84369;4222444.53198
572;1914224.10303;4222015.48449
573;1914440.98547;4223603.68175
574;1915014.77871;4221482.68847
575;1914506.44838;4221612.72783
576;1915199.74651;4224991.23312
577;1913542.25417;4223975.05401
578;1913738.05393;4223303.54725
579;1913677.68113;4223471.08229
580;1915144.86511;4223162.6847
581;1914765.57632;4225459.83342
582;1914458.72509;4221937.89222
583;1913370.98026;4225426.23035
584;1913456.70695;4225040.12114
585;1915040.46217;4222531.07083
586;1913926.39959;4223171.94382
587;1914835.26484;4224066.2205
588;1912816.75083;4221918.35749
589;1915105.21333;4225710.37006
590;1913540.53277;4223734.45171
591;1915246.20247;4223101.40096
592;1912644.03045;4221873.17574
593;1915313.7333;4221526.77658
594;1914373.77376;4224094.0265
595;1914250.59143;4223805.93352
596;1915352.55907;4222606.54968
597;1913677.41156;4225122.97881
598;1915244.85297;4223145.36618
599;1914745.50577;4222460.42029
600;1914963.30419;4222554.19919
601;1912623.0523;4223120.5589
602;1914337.48502;4221921.77952
603;1914794.22158;4224288.21936
604;1915685.5636;4222777.25808
605;1914190.20482;4222293.97102
606;1913388.35326;4225494.7726
607;1913164.75338;4222281.91785
608;1915650.66169;4224551.79243
609;1912941.49309;4223021.26773
610;1912689.01316;4222682.06089
611;1914465.45929;4224049.64431
612;1914997.56469;4224778.34947
613;1913299.65434;4223607.90061
614;1914867.44463;4222274.19872
615;1913139.55114;4222838.56752
616;1913262.12067;4222586.94172
617;1915514.6331;4222364.89911
618;1913208.63509;4223023.38921
619;1915173.29725;4224626.05333
620;1913811.9926;4223462.79426
621;1912663.4137;4222087.95863
622;1914980.70034;4221424.85888
623;1914831.09435;4220495.44274
624;1914934.38475;4222598.7107
625;1914297.5037;4224520.32479
626;1915747.96956;4222759.39708
627;1914166.0818;4223774.41819
628;1914098.35987;4222637.30025
629;1914482.61533;4221751.63992
630;1912895.7411;4222719.16471
631;1915028.90922;4225062.89329
632;1915439.44065;4222200.64841
633;1913729.94328;4223062.55436
634;1912582.40623;4221401.57775
635;1913229.55093;4222737.61793
636;1912818.94082;4221742.2023
637;1914335.88616;4222008.65304
638;1915046.16599;4222369.84375
639;1912662.7226;4223915.24178
640;1914222.78671;4221910.8001
641;1912624.09904;4223908.90441
642;1915381.29547;4224756.08964
643;1913638.6286;4221575.53727
644;1915159.66168;4222016.34144
645;1913157.97393;4222074.01376
646;1915682.63793;4224493.27689
647;1915134.00814;4224659.15679
648;1915646.1695;4222527.61332
649;1915015.11635;4224478.45241
650;1913396.24576;4225307.70535
651;1913131.97352;4223593.48436
652;1914879.51858;4222163.14116
653;1915651.80062;4224611.19767
654;1913535.29708;4223298.38148
655;1913770.13376;4223286.77591
656;1912640.46396;4221710.56836
657;1914192.7316;4222274.30958
658;1914450.48306;4222801.45205
659;1916210.36912;4222832.16186
660;1914935.29388;4224460.41233
661;1913564.24276;4223073.70397
662;1913955.51838;4224504.33782
663;1912786.95831;4221774.71833
664;1914360.29981;4222066.21394
665;1914168.3517;4221811.18627
666;1914194.4213;4221333.942
667;1913534.2552;4223937.36516
668;1915049.73307;4224814.98311
669;1915066.42485;4225180.03371
670;1914190.39725;4221901.29167
671;1912035.42559;4226405.29316
672;1915655.12975;4224234.65834
673;1913144.18592;4221607.51949
674;1914488.98171;4221650.67203
675;1915763.10656;4224587.19126
676;1914342.99586;4224237.47141
677;1913217.1146;4225563.62618
678;1915674.94366;4222403.29723
679;1914838.39791;4222367.32345
680;1914121.02669;4222634.58147
681;1915522.47355;4223266.35011
682;1913925.06962;4224949.10002
683;1915349.40349;4223129.22407
684;1913236.2575;4222636.3065
685;1916234.64107;4223282.12645
686;1913771.67473;4221485.68148
687;1914842.92944;4223941.07319
688;1914653.26528;4221451.04955
689;1915571.3464;4223264.49703
690;1914827.83373;4224693.93403
691;1915214.14535;4222935.14148
692;1913012.64257;4221395.87091
693;1914424.09084;4221420.14175
694;1914279.10314;4223862.13175
695;1914266.3703;4224466.77504
696;1915404.13608;4223306.87091
697;1914658.68595;4222108.56724
698;1914227.15017;4222553.58526
699;1913017.16573;4222372.20195
700;1913363.88956;4225441.97281
701;1914396.34488;4222195.355
702;1914954.72816;4222519.65553
703;1915507.38038;4223262.60996
704;1914202.63301;4224752.20813
705;1914864.15561;4225402.78227
706;1914633.35821;4221509.66287
707;1915314.48028;4225415.54722
708;1912692.42455;4223099.69441
709;1912963.07839;4225010.59095
710;1914910.12035;4221751.34509
711;1915421.30313;4223056.135
712;1913438.26438;4223318.62424
713;1915808.79502;4224591.25255
714;1914510.00767;4223972.96413
715;1913482.09669;4222933.36079
716;1913966.13554;4221616.80694
717;1913449.27765;4225658.71502
718;1915467.24127;4223052.36651
719;1915452.70525;4222752.7791
720;1914477.55051;4222074.77177
721;1914745.6978;4221885.36652
722;1915516.66529;4222484.73577
723;1914319.04697;4222562.36464
724;1913477.5857;4225212.17493
725;1915133.9676;4222408.11857
726;1912933.68474;4225255.91702
727;1912781.41801;4221757.30191
728;1912496.98474;4222577.46812
729;1914909.0864;4221245.91104
730;1915016.70503;4223276.32529
731;1912908.50392;4224657.04551
732;1914266.73824;4222535.26961
733;1913650.77223;4222487.77385
734;1912618.72031;4221796.15258
735;1913004.12783;4225213.38238
736;1912514.25022;4222022.84663
737;1915229.60468;4222573.29548
738;1913778.68783;4225211.80386
739;1912974.57431;4225112.51752
740;1914524.36346;4221615.8248
741;1914744.25574;4221666.98972
742;1913186.65116;4224572.30789
743;1914787.17054;4222208.57937
744;1915616.4788;4222401.67679
745;1914644.79102;4223564.35045
746;1913902.62644;4221373.91082
747;1913816.72805;4221569.46659
748;1914795.35338;4225221.64661
749;1915748.00795;4224592.26425
750;1914817.51848;4225417.19083
751;1914106.67762;4224238.92794
752;1913244.93645;4225059.72639
753;1914498.49944;4221739.93977
754;1915168.16465;4221335.59135
755;1914368.3892;4221926.83661
756;1914843.14698;4222339.3152
757;1912947.32333;4225082.64799
758;1915396.06823;4222605.56878
759;1914129.0807;4222999.78018
760;1914892.2692;4222191.38121
761;1913056.05516;4222802.14323
762;1915281.06149;4222888.35458
763;1914735.59696;4223376.26809
764;1914933.09157;4222562.33445
765;1912942.80832;4225031.36797
766;1913648.69905;4223010.0712
767;1913774.98559;4221352.17144
768;1914288.57344;4224526.78718
769;1912526.50302;4222482.37367
770;1913885.47993;4222756.64501
771;1915599.08559;4222723.09098
772;1912998.31095;4224218.81505
773;1913134.02302;4222812.79098
774;1914565.68091;4223361.48252
775;1912548.45725;4223580.006
776;1912615.96868;4223908.7156
777;1914894.81854;4222460.15245
778;1913710.40141;4223164.39987
779;1915076.02989;4225645.50707
780;1912722.49985;4223611.51921
781;1914853.33507;4225370.73428
782;1912841.47515;4221900.63832
783;1914071.09217;4224308.09652
784;1915989.43175;4223645.2134
785;1915112.84587;4222377.99165
786;1913265.96438;4225003.42886
787;1912379.97939;4222054.02035
788;1913436.81665;4224422.23
789;1914115.20237;4222092.17616
790;1915322.40796;4225380.17473
791;1913503.06273;4225016.16936
792;1915449.25445;4223170.58812
793;1912032.11335;4226442.15363
794;1913702.24513;4221563.87912
795;1914672.0779;4223107.84576
796;1915004.09463;4220651.5477
797;1912553.83342;4225868.15879
798;1912934.09235;4222387.39013
799;1912779.61637;4225672.92294
800;1912940.18928;4221277.23075
801;1914631.2758;4221510.63842
802;1914908.84925;4222665.55424
803;1915541.46343;4223269.0531
804;1913783.31315;4224862.60098
805;1914066.0538;4224334.96631
806;1915445.81922;4222239.97401
807;1915189.7285;4222881.77895
808;1915015.96114;4222888.93912
809;1915470.82963;4222982.27495
810;1915040.68192;4224773.94591
811;1915804.81317;4223615.48403
812;1912975.11462;4221415.61206
813;1915627.32102;4224562.60958
814;1915767.34014;4223513.26717
815;1912991.04724;4221387.0973
816;1915357.14466;4221653.70329
817;1912780.5346;4221775.31659
818;1912699.42214;4223107.47089
819;1914900.89465;4222183.06728
820;1912762.43593;4221787.63272
821;1912661.44989;4223202.26584
822;1914020.62321;4221770.29839
823;1912703.8531;4221209.00795
824;1914933.68896;4221293.7584
825;1914875.37513;4221813.41488
826;1914503.43649;4221376.91598
827;1915648.52896;4225183.30307
828;1913848.67143;4223488.57301
829;1915697.15995;4225101.57441
830;1914205.83601;4224755.32369
831;1913836.92855;4221491.51214
832;1914073.34191;4223732.17357
833;1914932.03426;4222787.16241
834;1915548.89962;4222457.89647
835;1913157.82915;4223029.72062
836;1915224.49834;4222534.03621
837;1915281.01462;4225261.96819
838;1913114.46393;4222033.79544
839;1914861.00678;4225045.88959
840;1912392.89155;4224609.13445
841;1915355.55841;4223098.1091
842;1915429.47775;4224656.74964
843;1915418.12244;4224658.44407
844;1914377.8755;4224183.4754
845;1912684.50676;4223037.88992
846;1912808.82988;4221807.20025
847;1914839.27824;4222227.63557
848;1914561.6979;4225020.08977
849;1913195.20349;4222261.61241
850;1915026.44806;4225223.81839
851;1913766.08215;4223090.94942
852;1914053.68964;4222111.1486
853;1913281.24151;4222859.15762
854;1915216.69125;4225509.84628
855;1915152.43966;4221332.00994
856;1915043.68473;4224744.1618
857;1913861.91842;4223845.41335
858;1912948.70628;4224842.61022
859;1914436.76467;4221338.16943
860;1913435.36483;4224323.21005
861;1914432.43209;4223840.81346
862;1915008.79747;4222927.4697
863;1912518.44066;4222185.71716
864;1912918.67713;4224600.12979
865;1914654.12149;4221544.23704
866;1913219.41836;4224771.58801
867;1915326.76941;4224711.73456
868;1914397.17166;4224090.16104
869;1915561.33821;4222571.0605
870;1912957.1353;4222808.25695
871;1914110.6806;4224293.94151
872;1914362.10163;4221829.53051
873;1912829.7394;4224988.6914
