id	coord_x	coord_y
132	1915356.70361	4224831.70251
133	1914340.27767	4222106.24838
134	1914017.64786	4221338.59071
135	1913954.1182	4223177.41678
136	1915425.45	4222994.2041
137	1914962.94346	4223283.18862
138	1914954.92631	4225238.02228
139	1914272.20587	4224094.58409
140	1914496.98805	4225177.7944
141	1915555.63281	4223208.50178
142	1915553.27438	4225146.26174
143	1912880.06636	4222695.9302
144	1914854.90097	4222346.69503
145	1912580.98219	4223221.54898
146	1912498.63964	4221712.98404
147	1913028.69723	4222112.81555
148	1915735.48251	4225366.9649
149	1915254.6482	4225177.80763
150	1914383.59546	4224131.67834
151	1915248.98334	4222906.7118
152	1913007.77821	4223039.02816
153	1915569.43179	4222600.95737
154	1914471.69643	4222516.54606
155	1914868.76566	4222339.43261
156	1912980.16465	4225694.42684
157	1914841.16682	4222276.71598
158	1912957.82562	4222435.46575
159	1912468.66098	4222625.15689
160	1914388.59088	4221526.11031
161	1915103.21021	4222833.83559
162	1915362.27262	4225356.33322
163	1915618.4318	4223088.30792
164	1912810.68424	4221815.12443
165	1914198.06923	4223779.32643
166	1915528.49044	4222863.13135
167	1914889.1747	4222194.7241
168	1912701.49048	4221917.34164
169	1912853.02913	4224991.32792
170	1914670.92406	4223125.81142
171	1914547.94933	4224771.07995
172	1913997.70899	4221696.27189
173	1912645.53334	4222724.35384
174	1912579.60267	4223015.22861
175	1913698.9013	4223146.89832
176	1912400.93159	4222145.58857
177	1914746.31251	4221644.147
178	1915457.7569	4224672.16475
179	1914403.09225	4221477.16758
180	1912501.15817	4221933.54094
181	1912578.36151	4222327.4987
182	1914190.87783	4221313.59984
183	1912152.01636	4226287.50761
184	1914664.87924	4224081.69252
185	1913590.21544	4223276.89298
186	1913990.10885	4221696.12905
187	1915551.46521	4224195.78381
188	1912883.51066	4223570.2348
189	1912988.74003	4223012.5543
190	1913431.17917	4223320.09482
191	1912722.45639	4222772.00827
192	1915647.09205	4222767.88523
193	1914621.12041	4221456.53062
194	1915352.55106	4224656.36726
195	1914505.55403	4224054.96028
196	1915391.64599	4222948.20095
197	1913277.06267	4223055.29294
198	1914128.41232	4221886.70933
199	1912924.41897	4225143.5021
200	1912936.84358	4225091.80573
201	1915650.42722	4225008.45422
202	1915607.53895	4222480.08433
203	1914802.58635	4224008.45691
204	1914773.94147	4225215.40929
205	1912798.87962	4224999.0813
206	1914229.94404	4221450.63231
207	1913652.35225	4225142.58094
208	1914893.8698	4225899.81377
209	1914967.43925	4221584.37996
210	1913298.56172	4224917.06582
211	1914385.91727	4223523.90016
212	1912401.95235	4221726.38098
213	1915150.655	4222231.17461
214	1912654.78809	4223104.84694
215	1914876.54704	4222337.08437
216	1914879.60343	4221996.91072
217	1913131.7982	4221898.4679
218	1914241.3012	4221893.74276
219	1912743.75003	4222717.66717
220	1912829.51939	4221799.49746
221	1913608.02655	4224978.22451
222	1914772.97907	4224284.77455
223	1914967.38773	4225460.09148
224	1914102.99509	4222883.56408
225	1912978.132	4225238.07899
226	1912495.59729	4224124.22508
227	1914364.70083	4221912.48991
228	1915352.35676	4225203.84662
229	1915358.96127	4225176.67758
230	1914908.65894	4225160.55968
231	1914429.51286	4223623.85108
232	1913202.31608	4225547.3591
233	1914808.12128	4222584.04949
234	1915293.12448	4222582.58303
235	1915208.50731	4224751.78713
236	1915352.98069	4224677.61982
237	1914052.60002	4222870.54968
238	1912991.66284	4222316.46994
239	1915000.36806	4222295.22922
240	1914711.16661	4221619.83599
241	1913706.67909	4225262.17638
242	1913852.3333	4223433.19928
243	1913160.77642	4225612.12425
244	1915685.58922	4224556.7324
245	1915244.50712	4223071.24707
246	1913652.85397	4221552.94174
247	1912586.60915	4221948.37746
248	1912416.75042	4224085.63256
249	1914505.65059	4223298.85543
250	1915478.34938	4224515.92087
251	1914095.41269	4222620.40111
252	1915403.27972	4223015.24481
253	1915221.62692	4222535.92858
254	1912944.20061	4223067.2622
255	1915675.38981	4225244.67573
256	1915429.21063	4223288.69545
257	1912552.21486	4222507.27345
258	1914658.77856	4222903.31862
259	1912767.23728	4223758.66345
260	1914104.54071	4221930.27006
261	1915206.03343	4222624.37499
262	1914494.9999	4224092.81529
263	1913671.93041	4225174.75572
264	1912127.60044	4226356.46131
265	1914883.2808	4222192.90861
266	1915479.7803	4223275.57493
267	1912910.30658	4225114.34267
268	1913732.53742	4223500.65544
269	1913495.26706	4224669.84641
270	1915059.443	4222174.69741
271	1914940.60499	4223647.92035
272	1914733.74237	4223333.70883
273	1913789.70795	4223502.10138
274	1914388.73414	4224164.8549
275	1914841.74008	4222342.36544
276	1914816.30461	4220886.73441
277	1914388.51953	4224095.44848
278	1912929.77452	4224922.1178
279	1915774.66451	4222895.0904
280	1914923.6695	4225650.71859
281	1914029.4617	4222857.58671
282	1913961.82429	4223174.09064
283	1915418.99741	4222179.24741
284	1914298.06505	4221434.58185
285	1913351.57467	4223165.66818
286	1915037.6826	4225455.51494
287	1915535.42149	4222869.98453
288	1913705.0766	4223196.92525
289	1914909.4655	4221438.83889
290	1914501.80228	4225229.59327
291	1915581.44005	4222735.50221
292	1914985.04671	4225156.89941
293	1914007.18006	4224596.72568
294	1912834.2663	4225009.23694
295	1915202.71252	4222441.86113
296	1913556.84866	4225211.17902
297	1913119.94604	4222170.88012
298	1913752.27003	4223673.87039
299	1913470.59621	4225415.49352
300	1915239.90405	4222650.57951
301	1914356.00562	4221926.02281
302	1915153.36624	4222316.0299
303	1913117.87493	4222780.41264
304	1914680.95588	4224010.46382
305	1914974.67769	4225279.46785
306	1913442.9302	4224894.13283
307	1912526.43362	4222468.86361
308	1915377.83413	4223114.36418
309	1915570.8146	4222593.36681
310	1915705.07083	4223669.50944
311	1914958.00507	4222466.06782
312	1914213.19261	4222204.38805
313	1915578.00341	4222711.39972
314	1915186.45338	4225730.84531
315	1914668.05703	4225328.98085
316	1913836.91729	4223304.34375
317	1915337.63643	4225118.44452
318	1914908.58368	4222533.35269
319	1914228.30125	4221568.64188
320	1914519.10833	4222030.12868
321	1915618.82243	4223036.95924
322	1914958.75199	4224752.02325
323	1912661.29933	4223051.93392
324	1913761.22217	4223621.765
325	1914807.72905	4222276.76086
326	1914758.30822	4222727.69997
327	1913358.93928	4223204.14642
328	1914337.63423	4221946.15773
329	1915701.50714	4222794.50335
330	1915007.6155	4225210.07643
331	1915226.62176	4222601.07283
332	1915190.44233	4223089.79135
333	1913318.52793	4224863.71191
334	1913195.7484	4223281.00975
335	1913673.69338	4221598.42908
336	1915130.73452	4224673.92368
337	1915405.38692	4224648.16951
338	1913173.57981	4225181.93467
339	1915300.33809	4222056.51868
340	1912440.51033	4221975.37261
341	1912695.80472	4221756.787
342	1915612.25963	4222534.27635
343	1915070.58449	4223983.22844
344	1915664.1559	4224573.22155
345	1913447.05362	4224399.43415
346	1913389.09703	4225545.83096
347	1913381.13941	4225339.84416
348	1914458.74817	4221671.12711
349	1913067.43328	4221764.1772
350	1912595.21088	4221891.01926
351	1912904.77129	4221428.64978
352	1915677.05702	4225148.08746
353	1914520.80352	4225164.57073
354	1914851.53909	4222454.17944
355	1912953.56243	4225823.93971
356	1914210.55308	4222248.04509
357	1912973.45772	4222816.30028
358	1913709.57651	4225219.31763
359	1915548.56039	4222911.09087
360	1915693.32928	4224566.19314
361	1914925.45077	4222795.95111
362	1912495.47071	4221939.10312
363	1913418.5357	4223312.18397
364	1914474.17665	4223949.69387
365	1915573.54295	4223646.36165
366	1914732.34638	4222285.49405
367	1915779.32412	4224472.97385
368	1915295.34166	4225387.18682
369	1912592.56514	4222735.30554
370	1914711.6719	4221612.56298
371	1914160.82755	4224977.9891
372	1915680.87685	4223103.09991
373	1915349.96853	4222411.57568
374	1913993.85437	4221712.5668
375	1914727.25321	4225224.52916
376	1914424.65511	4224182.90378
377	1914369.79616	4223842.00721
378	1915646.10347	4225145.95766
379	1914163.59806	4224964.66783
380	1912618.98024	4223218.89683
381	1913986.93491	4223246.13159
382	1915403.34978	4224732.55863
383	1915073.65235	4221520.89262
384	1913013.94313	4222117.80667
385	1914654.30105	4222069.90844
386	1915487.19793	4224591.88679
387	1912210.11208	4226247.11997
388	1915045.33915	4222020.77028
389	1914221.05749	4221926.47962
390	1914724.89358	4221742.07952
391	1914069.93526	4221799.39756
392	1914690.0429	4225772.31109
393	1915326.68278	4222045.01989
394	1914832.75695	4224321.96771
395	1914465.18768	4224096.12903
396	1914462.60399	4223942.84299
397	1915263.43448	4222175.61302
398	1914963.31294	4222184.53992
399	1913292.48281	4222980.6134
400	1915233.75568	4222168.62685
401	1912479.60042	4222371.45535
402	1915332.36231	4221452.41458
403	1915316.8428	4221757.01827
404	1914786.40238	4222126.17519
405	1913451.3114	4225554.17213
406	1914209.24171	4222119.05513
407	1912803.43048	4224905.10064
408	1914613.64077	4222115.91407
409	1912548.81016	4222144.13828
410	1915156.42102	4221479.58511
411	1914431.4294	4223998.02133
412	1912510.90107	4222625.67898
413	1912681.7667	4221685.14578
414	1915996.5543	4223623.04238
415	1915484.78839	4222253.01085
416	1912608.21036	4223261.25967
417	1913532.30951	4224065.27663
418	1913011.69728	4222799.59653
419	1914948.72846	4223656.6393
420	1912207.36727	4226264.1201
421	1915171.52519	4222427.05718
422	1914895.22779	4222304.32005
423	1913302.25918	4224551.16965
424	1915746.15658	4224521.49433
425	1914502.032	4224151.89665
426	1914711.58226	4224247.59357
427	1914824.57379	4222266.18425
428	1912656.62621	4221825.88217
429	1913825.88196	4223283.62707
430	1914560.667	4224250.8455
431	1915375.66076	4224180.21738
432	1915444.27468	4222188.08746
433	1914330.31141	4222083.8997
434	1914932.62578	4225313.28206
435	1915608.39483	4222487.53708
436	1915341.24923	4222097.80867
437	1914286.41297	4224099.99923
438	1914397.73513	4221321.79363
439	1914514.52601	4221758.50826
440	1915223.27218	4222585.90068
441	1914767.94089	4222405.72189
442	1914299.75716	4221581.56355
443	1914369.72423	4224043.7257
444	1915546.80524	4223321.69704
445	1914380.21669	4222279.55099
446	1915574.80285	4222631.80359
447	1915771.33311	4222866.75958
448	1914007.17273	4221889.55565
449	1914047.18229	4224258.47301
450	1915756.30245	4223585.27198
451	1913477.50737	4225175.01889
452	1913644.30906	4222477.93354
453	1912466.50749	4222354.51037
454	1914371.22422	4222202.96703
455	1913169.46135	4222305.13287
456	1914074.99717	4222891.09325
457	1914059.32457	4222895.32783
458	1913273.7117	4222679.97219
459	1913040.39991	4222223.56249
460	1915488.8756	4222957.17234
461	1915311.21488	4221419.13712
462	1914921.53694	4224414.00208
463	1914973.39961	4221407.60762
464	1913651.01538	4221547.37917
465	1912592.52779	4222730.3392
466	1914525.8918	4221598.33221
467	1912657.33949	4221703.60217
468	1914370.95998	4224251.80953
469	1915654.97805	4223187.59916
470	1915293.41496	4224723.08783
471	1914480.5047	4222034.39892
472	1913201.42173	4225829.03871
473	1914318.22149	4223393.07732
474	1915344.24157	4225383.24191
475	1914038.76881	4222104.29016
476	1914597.75834	4221602.50746
477	1915131.87179	4222431.66672
478	1914012.21681	4222436.50972
479	1912583.34936	4224721.9989
480	1913343.63903	4224684.74393
481	1913434.93347	4224407.643
482	1915580.33788	4223512.45744
483	1914621.90933	4222006.90105
484	1915438.91339	4223333.72553
485	1912888.98207	4225448.90137
486	1912197.71615	4226274.03684
487	1914674.57303	4222137.96212
488	1913458.14409	4225660.92708
489	1914923.28462	4222251.1715
490	1915536.87799	4225202.35262
491	1914427.89136	4224658.27458
492	1915453.50905	4223337.25644
493	1912922.18479	4221425.40914
494	1913185.1047	4225218.69867
495	1914249.01369	4224963.46281
496	1912609.68985	4223224.06981
497	1915531.15385	4223245.10626
498	1912661.37715	4221990.16641
499	1914157.29335	4221316.18309
500	1913114.5924	4225308.64337
501	1912469.82258	4222375.90509
502	1915102.3823	4222848.73915
503	1914199.36739	4222287.28087
504	1914649.41091	4221602.23117
505	1913747.77712	4223074.00897
506	1914272.57678	4223102.87607
507	1914852.35363	4222800.26195
508	1914891.21007	4222206.11755
509	1913129.40067	4221428.24117
510	1914387.24701	4224024.17321
511	1912573.0956	4222253.4965
512	1914244.76781	4221826.56002
513	1914212.99895	4222056.22078
514	1914243.7239	4224037.29833
515	1914270.51775	4221620.88779
516	1912597.96728	4223047.93079
517	1914497.95395	4224157.40667
518	1915085.68828	4225057.73358
519	1912930.64452	4225150.86641
520	1915674.70252	4222909.06501
521	1914394.05822	4223548.11621
522	1912883.22641	4222680.39757
523	1914125.70259	4222999.97556
524	1913551.20217	4223284.71902
525	1913117.44168	4223036.02368
526	1916194.8392	4223265.80104
527	1915506.61989	4222940.11617
528	1913555.60001	4223092.2263
529	1914447.85547	4224669.01625
530	1915399.3088	4225340.01409
531	1914469.7702	4221449.8417
532	1912877.33769	4223757.50188
533	1914840.4814	4224466.41529
534	1915010.99729	4221634.59686
535	1914208.08342	4222144.14309
536	1913208.70101	4224633.4347
537	1913367.55727	4225395.18076
538	1913834.17604	4224619.7728
539	1914147.47937	4224314.37248
540	1915190.67618	4222445.95666
541	1915018.52441	4222490.14625
542	1914642.45231	4224016.90952
543	1915012.06499	4222086.34222
544	1913767.13543	4222809.662
545	1914367.97078	4224606.58704
546	1913545.45605	4223694.53724
547	1913820.55846	4225169.39602
548	1915759.25899	4222786.13528
549	1913053.08485	4225693.70352
550	1914413.58595	4224095.00708
551	1913187.52183	4223606.71108
552	1913204.04804	4223630.35631
553	1915386.21248	4224595.99764
554	1914978.47768	4222685.00969
555	1915330.20575	4225435.04735
556	1914916.88722	4222939.41675
557	1914948.92997	4222771.32221
558	1914010.77472	4221786.51281
559	1913142.45578	4223594.23044
560	1912816.20741	4221766.83517
561	1913692.75881	4224722.76759
562	1913503.11892	4225159.85008
563	1915303.05318	4225369.1262
564	1913442.98032	4223895.38694
565	1914451.08504	4221810.69154
566	1913901.24483	4224635.4177
567	1912125.56578	4226352.91248
568	1912767.79918	4221677.58306
569	1915692.00313	4224600.25402
570	1915682.52836	4222663.35952
571	1913873.99679	4223662.35639
572	1915365.71269	4225729.77154
573	1914181.82738	4221769.58948
574	1913913.34189	4223319.69136
575	1912968.18421	4222244.98345
576	1914715.09067	4222118.11216
577	1914626.84675	4224971.72249
578	1914368.98768	4221711.3686
579	1914236.95902	4221991.69969
580	1913827.56407	4222439.5071
581	1914366.68893	4223469.2409
582	1915424.41809	4224657.11678
583	1912419.70439	4223661.31837
584	1913166.86707	4222787.54877
585	1914382.71604	4221438.75493
586	1912973.59536	4222413.60373
587	1912416.98471	4224066.05119
588	1913901.81341	4221639.54815
589	1915223.70444	4225329.21646
590	1912704.92469	4224161.30142
591	1913165.88603	4222250.23883
592	1912826.0841	4222302.71295
593	1915749.83257	4225361.70518
594	1913895.57869	4221671.94151
595	1914237.41004	4221819.67378
596	1912942.39231	4223005.4243
597	1914896.43632	4222253.61305
598	1915096.32259	4222505.3098
599	1914114.97761	4223109.55491
600	1914970.45817	4222832.26665
601	1915349.96676	4224943.20075
602	1915032.98538	4222635.44547
603	1914467.82817	4222180.4802
604	1915448.70655	4224684.60532
605	1912711.28212	4223166.17506
606	1914881.81695	4222169.57191
607	1915044.69218	4224768.4614
608	1913871.40301	4224600.06618
609	1914178.64665	4224966.3425
610	1915510.78421	4222934.6813
611	1912600.07499	4222509.1542
612	1913412.308	4225342.87041
613	1914597.11964	4221582.11089
614	1914003.16068	4221785.85014
615	1914767.99705	4222411.26319
616	1914215.36463	4224937.44982
617	1913960.37164	4221358.24829
618	1914948.65616	4225344.74833
619	1912078.91054	4226335.73616
620	1915391.02158	4222132.48679
621	1915271.93338	4223052.71201
622	1912116.29151	4226396.68134
623	1914565.51548	4224183.79675
624	1912518.09208	4221504.48242
625	1913874.26893	4223193.45439
626	1913668.31353	4223195.89282
627	1915317.64377	4221532.2266
628	1913105.02133	4221985.1518
629	1915175.77431	4222219.38809
630	1915196.52677	4222829.62366
631	1915013.65897	4225310.35236
632	1913407.84446	4225071.51491
633	1912691.24129	4221747.08139
634	1914784.17065	4222179.13616
635	1913388.04479	4225570.78491
636	1913722.80176	4221539.02623
637	1914449.30242	4222240.3469
638	1914846.99468	4222553.71838
639	1915112.81986	4222567.77289
640	1912724.06477	4221466.05508
641	1912439.99781	4223638.32126
642	1915551.76993	4222585.77178
643	1913464.83722	4225218.80102
644	1915835.99877	4224589.48767
645	1914901.39528	4223282.25137
646	1915564.42473	4223531.00462
647	1914951.69621	4222549.95497
648	1914356.93786	4222100.10361
649	1915165.62329	4222310.51738
650	1914250.69418	4224131.73649
651	1914202.98577	4222199.59719
652	1915136.47711	4224667.84622
653	1914267.32759	4224010.43294
654	1913445.97886	4225468.61236
655	1915546.65232	4225171.03056
656	1914038.06538	4221788.24741
657	1914888.56211	4222373.89
658	1914366.21089	4223470.82432
659	1914153.97501	4224979.9244
660	1914119.81577	4223001.62963
661	1914552.19152	4223286.82693
662	1914967.07869	4222630.39044
663	1914115.13129	4222782.76931
664	1913967.90567	4221676.71712
665	1914418.4838	4221388.33994
666	1914297.99298	4222189.21413
667	1914641.69115	4222249.89248
668	1912692.99861	4223111.94471
669	1913716.48938	4224628.66668
670	1915098.91657	4222167.84145
671	1912706.42073	4222761.67805
672	1914641.88134	4223611.44898
673	1913685.1935	4222559.01709
674	1913198.12172	4222272.6769
675	1912923.642	4222703.79455
676	1913675.62924	4223517.35248
677	1914992.74382	4222831.12622
678	1914963.33898	4223283.79658
679	1913780.94439	4221904.93813
680	1915509.47287	4223305.76789
681	1914975.25619	4225223.99413
682	1914336.88412	4222560.68672
683	1914854.30115	4224708.69338
684	1914484.4195	4221970.83645
685	1913661.54811	4223719.01545
686	1913351.47122	4222368.52595
687	1914830.8271	4220510.44216
688	1915017.23709	4224878.82993
689	1915528.15937	4222858.29605
690	1914849.44287	4224439.83132
691	1913198.9559	4222312.61221
692	1914826.72594	4221441.85652
693	1915510.41804	4225088.13786
694	1914933.53384	4222666.829
695	1913373.65861	4223618.1149
696	1913721.92455	4225214.35337
697	1914061.43449	4221759.24485
698	1915121.90841	4222841.55433
699	1915696.86631	4223715.62487
700	1914655.39942	4225185.49185
701	1915454.73594	4223047.41789
702	1915644.7529	4222529.95907
703	1912796.57254	4221803.36387
704	1914687.79223	4222101.03155
705	1915294.29781	4225401.85068
706	1914547.23249	4224009.43517
707	1915242.12024	4223144.95676
708	1915059.53101	4223976.51739
709	1914729.65556	4221666.57193
710	1914330.41793	4222264.51805
711	1914802.87727	4224277.66896
712	1915590.95172	4222303.13747
713	1913453.02232	4225669.51258
714	1913816.19794	4221511.04591
715	1913799.97945	4225177.27782
716	1913764.31972	4223589.30039
717	1914426.99917	4221743.55332
718	1913088.12759	4221730.36876
719	1912818.01939	4224890.62943
720	1913924.43523	4221673.28437
721	1914516.84695	4221635.99213
722	1913362.06036	4224973.86565
723	1912649.90401	4222068.40811
724	1912513.81123	4223667.9626
725	1915764.37887	4224586.78661
726	1914558.19223	4224996.46627
727	1912475.32552	4221962.01215
728	1913155.10973	4224576.90045
729	1914858.66741	4222596.5991
730	1916018.32342	4223378.19741
731	1914122.13063	4224690.61053
732	1915378.89679	4223298.55154
733	1914369.43125	4224039.06544
734	1914477.99495	4224061.92466
735	1913742.96636	4222868.0132
736	1915658.33412	4223010.35476
737	1914366.15291	4222056.88519
738	1915050.12208	4222237.90153
739	1914927.73062	4224749.96666
740	1914162.84089	4222600.05933
741	1914207.3147	4222160.26609
742	1914453.74999	4224218.65195
743	1914241.81316	4224119.60565
744	1912967.22258	4225225.19655
745	1913751.22964	4223634.29271
746	1913049.77789	4221540.54089
747	1914733.8184	4222263.16544
748	1914521.96356	4221598.7677
749	1913056.19423	4221710.5453
750	1915579.23655	4223076.4308
751	1915017.08406	4225275.02476
752	1915411.00106	4223591.82819
753	1915434.3232	4224235.72168
754	1913539.81435	4223027.55806
755	1915497.74149	4222960.73698
756	1914946.5837	4222590.78988
757	1914140.99405	4221793.75287
758	1912693.80455	4221776.80885
759	1912771.90805	4221457.03415
760	1912578.4064	4221331.06548
761	1914216.63567	4222234.38786
762	1914803.77643	4225419.14108
763	1915318.41743	4224796.29575
764	1914893.63528	4221884.80548
765	1913751.2086	4223110.17911
766	1915361.85609	4225239.43439
767	1915231.17628	4223862.61696
768	1912989.4409	4222377.87886
769	1913695.92768	4224892.34066
770	1913527.07171	4225274.90443
771	1913825.1709	4223408.6513
772	1916205.34881	4222834.60229
773	1915118.82932	4225719.39666
774	1915420.36818	4224659.00334
775	1915008.71942	4222934.34423
776	1912797.77129	4221308.55868
777	1914457.49487	4221322.86421
778	1913951.74085	4221618.34853
779	1915231.31154	4225358.70214
780	1913558.32826	4225179.36163
781	1914411.87718	4223823.83992
782	1912367.94931	4222212.02342
783	1914623.51715	4222442.13491
784	1914443.88728	4224640.31441
785	1913671.77472	4224744.79509
786	1912406.45263	4222151.04788
787	1912656.18166	4222065.5402
788	1913515.15856	4223980.89109
789	1914225.05114	4222002.96099
790	1914729.7366	4225384.02748
791	1914676.46308	4225399.41186
792	1915043.27767	4224672.42195
793	1914435.43868	4221813.04792
794	1913182.41508	4222230.30471
795	1915544.31952	4222461.80046
796	1913429.06442	4225580.24633
797	1913158.49684	4222337.73274
798	1914137.15873	4224884.86393
799	1913577.50455	4223640.75035
800	1913009.3185	4224783.8777
801	1912967.6795	4224824.50613
802	1912101.43376	4226309.66412
803	1913870.28805	4222772.90143
804	1912629.54054	4223189.41626
805	1912223.39343	4226201.34358
806	1914888.37413	4221437.15255
807	1915551.02168	4223241.18426
808	1915739.35382	4223050.02148
809	1915566.11843	4223203.56628
810	1912748.94497	4221753.03865
811	1914695.31058	4222883.97615
812	1915063.58978	4222570.93158
813	1915107.75416	4225027.29588
814	1913940.65087	4221649.02508
815	1915306.50014	4225382.4869
816	1914774.84628	4224912.5209
817	1913046.2859	4222339.06359
818	1914012.69032	4222433.53073
819	1914871.1337	4221801.20075
820	1914034.22874	4223172.19501
821	1914609.14367	4223999.88186
822	1912929.94737	4225816.06643
823	1912962.34582	4225003.4533
824	1912520.54112	4222482.5694
825	1913208.64217	4225647.55977
826	1913394.70439	4225360.43272
827	1914132.95638	4222855.58716
828	1913084.49148	4221710.87823
829	1913462.00233	4225617.53322
830	1915256.94629	4224870.95824
831	1914768.12668	4222406.38351
832	1912629.38523	4221668.40348
833	1915844.41039	4224590.59691
834	1914977.58282	4222680.35594
835	1913923.40634	4221722.63674
836	1914036.65279	4224348.15784
837	1915823.49926	4223111.42399
838	1915079.39354	4221516.68227
839	1915625.27363	4223110.12417
840	1914373.09717	4221826.72314
841	1915231.45037	4224855.0817
842	1915685.12258	4222669.68932
843	1914445.75019	4224257.85687
844	1912500.03499	4221832.05052
845	1913277.29901	4223583.93347
846	1914647.23576	4223524.03863
847	1914940.6862	4224524.53379
848	1913551.72847	4223727.68729
849	1914728.24394	4222146.71014
850	1915214.61008	4224855.19763
851	1915748.99357	4222783.51071
852	1915240.86912	4223144.78618
853	1914152.64704	4224986.95756
854	1914093.30883	4221629.97024
855	1914807.84974	4224016.08714
856	1913638.46266	4221687.54134
857	1912606.97422	4224803.39598
858	1913833.74528	4223156.36427
859	1913207.54397	4225366.62747
860	1913180.66938	4222221.27183
861	1914220.20763	4221409.84826
862	1915366.45811	4222287.34642
863	1915048.00179	4224651.08414
864	1913044.39817	4221688.50225
865	1914400.68162	4221439.78975
866	1915527.85896	4223305.23127
867	1913298.20799	4224549.6103
868	1913705.47292	4224784.79238
869	1914239.36879	4221871.30374
870	1916035.37745	4223353.861
871	1913577.74023	4222998.06133
872	1913558.77726	4222990.16604
873	1914335.39789	4221963.10569
