id;coord_x;coord_y
196;1915361.67939;4222420.13772
197;1913485.67159;4225177.18824
198;1915212.14862;4221066.65958
199;1912597.95722;4223059.88951
200;1913384.23938;4224534.56663
201;1912985.19093;4223033.68866
202;1913464.44375;4225238.1517
203;1914222.24273;4222145.6355
204;1915287.83206;4225032.40592
205;1913259.56602;4222066.38639
206;1914740.93918;4225462.4373
207;1914370.18394;4224036.11012
208;1915235.48732;4225100.40162
209;1912479.14907;4223535.31747
210;1915546.43422;4224347.31323
211;1914972.89557;4224581.10334
212;1914158.34896;4221485.97828
213;1915116.16745;4222569.10558
214;1912957.20088;4222997.30327
215;1912578.5142;4224812.97464
216;1913592.29716;4223286.99919
217;1914155.18995;4223769.90489
218;1913889.65824;4223325.32181
219;1914629.21606;4222275.35446
220;1912644.36968;4223223.22196
221;1913449.31051;4225548.69782
222;1912499.27325;4221786.60123
223;1915669.79781;4225325.71023
224;1915047.10241;4222710.61302
225;1914911.49097;4222495.35323
226;1914424.18439;4221342.43343
227;1912763.67569;4222127.51561
228;1914108.33697;4222884.28628
229;1913095.989;4222932.76962
230;1915535.70017;4223275.17672
231;1915014.80316;4222878.40966
232;1914417.19124;4222281.96774
233;1914979.0407;4222308.80104
234;1915384.52714;4223582.86817
235;1912428.42215;4222591.93031
236;1914742.48074;4222474.78251
237;1914182.05271;4223762.08481
238;1914465.52187;4221978.42369
239;1913159.9962;4225824.90173
240;1914883.69578;4220765.14773
241;1914265.20734;4221596.11003
242;1913271.31313;4222809.64072
243;1914234.64249;4224911.02798
244;1915311.27438;4224656.03488
245;1914427.29625;4221368.15622
246;1913170.45972;4225631.97049
247;1913422.39308;4224461.87756
248;1914598.46272;4224322.38814
249;1915229.44381;4222907.37759
250;1915568.88936;4223213.25886
251;1914469.34101;4221946.43848
252;1913608.95689;4221756.52072
253;1914347.37388;4222555.50842
254;1912994.18732;4221401.78709
255;1914083.17936;4224013.09599
256;1912526.90536;4222294.17949
257;1915573.58895;4222959.79471
258;1913111.01586;4222015.24341
259;1915031.68893;4224463.30286
260;1914854.00009;4222617.90383
261;1914411.93617;4221404.75415
262;1915215.2833;4221657.59441
263;1915540.19936;4223271.94739
264;1913735.69858;4222448.40156
265;1914869.14683;4221794.11845
266;1913827.8332;4222526.77704
267;1915677.88698;4225252.99599
268;1915535.18592;4224644.32147
269;1912622.55939;4221731.77166
270;1915557.22544;4223015.72494
271;1913694.42282;4224632.86312
272;1914934.24571;4222398.8303
273;1913811.27097;4223650.53039
274;1915035.41063;4224831.70882
275;1914746.24856;4222479.09219
276;1914112.93182;4223754.26139
277;1913295.41793;4222786.63749
278;1914987.90457;4225162.18281
279;1912598.11533;4222005.23366
280;1913689.89879;4221447.77455
281;1914901.81018;4224497.93067
282;1913572.19565;4221514.60249
283;1913293.68594;4222739.12537
284;1915253.86229;4222189.80441
285;1913765.89073;4224632.50477
286;1915525.89652;4222477.06724
287;1912523.09686;4222506.38859
288;1913284.22026;4224222.75229
289;1913075.97313;4221982.25161
290;1912806.73698;4224205.65649
291;1913320.20736;4222336.41376
292;1914449.91594;4222077.56717
293;1912926.13777;4224796.94879
294;1914204.53019;4223066.04547
295;1913740.02425;4223491.05023
296;1912628.90527;4223185.14259
297;1913272.36858;4222637.77399
298;1913459.98735;4225612.18001
299;1914063.28284;4222894.53571
300;1915037.17653;4222601.46573
301;1914642.8558;4223595.95841
302;1914206.10545;4224748.60244
303;1913652.52513;4223207.8102
304;1914946.724;4225518.64392
305;1912641.21181;4223119.73739
306;1916208.35879;4223272.06984
307;1916187.36786;4223259.68836
308;1912698.32024;4222773.16598
309;1914217.20706;4222124.0969
310;1914257.43585;4222499.45183
311;1913122.37812;4222359.90895
312;1915422.50032;4224661.45313
313;1914632.42202;4221341.29709
314;1914993.45829;4225135.4277
315;1915069.32045;4222519.87915
316;1914269.43894;4224314.43955
317;1914964.01552;4220585.81594
318;1912686.86295;4223035.56246
319;1912750.22031;4225702.58462
320;1913365.36285;4222475.90757
321;1912921.0574;4225105.33287
322;1913956.3102;4221994.53962
323;1913331.90271;4224508.91341
324;1914949.12428;4223645.97653
325;1914819.6688;4224303.85199
326;1913188.27647;4224809.09284
327;1914655.81086;4222118.48776
328;1913101.78444;4223540.8244
329;1914198.18717;4222283.24119
330;1914796.95827;4222049.50727
331;1913199.39497;4225391.48472
332;1915396.81161;4221924.01705
333;1914648.49958;4223504.47534
334;1913522.13414;4223290.69284
335;1915646.72661;4222650.9678
336;1915449.22756;4222243.52599
337;1914533.60399;4221343.81074
338;1912591.85018;4222322.22781
339;1915036.66892;4225234.76029
340;1912571.82726;4222641.28198
341;1914102.60331;4222100.341
342;1915342.93586;4225117.25068
343;1914109.19115;4221582.07487
344;1915732.38851;4222559.31833
345;1912736.84913;4221669.88604
346;1914507.83703;4221590.34982
347;1913973.6914;4221662.53845
348;1913750.23493;4223186.82781
349;1914398.15312;4224093.03333
350;1912859.52633;4221445.86826
351;1912959.18282;4222751.57689
352;1914959.98048;4225285.97562
353;1914449.0062;4223629.28591
354;1913090.68072;4222093.89929
355;1914390.46048;4224096.80673
356;1914027.9726;4222862.32455
357;1915145.14185;4224665.43538
358;1914983.03079;4222026.74699
359;1912761.60668;4221458.94344
360;1915476.4469;4223617.68441
361;1915338.24502;4225061.20065
362;1915150.30504;4221512.75949
363;1914734.00094;4222584.86955
364;1912758.42392;4222772.1517
365;1912552.48569;4224691.71659
366;1915607.7421;4223215.02506
367;1915288.41912;4225356.65738
368;1914183.66104;4222182.13654
369;1915575.14368;4224131.16427
370;1914673.17123;4224590.45562
371;1915529.59119;4222348.7676
372;1913420.17909;4225327.19307
373;1913255.41089;4225031.63992
374;1914572.19004;4222332.26383
375;1915271.1895;4222169.75537
376;1914796.11253;4222045.37733
377;1914442.27962;4223919.0255
378;1915458.33297;4224667.41459
379;1915500.4529;4223661.28686
380;1914317.11413;4221394.25371
381;1915284.45952;4224740.23565
382;1914644.75067;4221716.42481
383;1913833.50141;4223288.87118
384;1913430.91257;4225585.48681
385;1912699.29214;4224917.21096
386;1913895.27234;4221375.90591
387;1914207.98272;4222149.50225
388;1912100.58204;4226314.72711
389;1912585.12651;4221792.43571
390;1912758.7926;4221676.56092
391;1913935.71117;4221681.45636
392;1915176.4489;4223122.11935
393;1915110.59493;4222823.94118
394;1914894.15262;4224492.79782
395;1915918.38197;4223823.8398
396;1915778.15534;4223496.83875
397;1915062.13512;4222853.76111
398;1915107.69419;4224948.3752
399;1915333.25592;4225103.706
400;1913008.57604;4225843.80227
401;1916232.44345;4223281.11732
402;1912563.75016;4225858.33059
403;1912892.97865;4224952.98569
404;1913019.64471;4225681.37069
405;1915297.14566;4224664.82046
406;1913925.6558;4223282.50696
407;1912988.28458;4223047.52383
408;1914446.65872;4221692.95663
409;1914259.68642;4224081.76461
410;1912495.65487;4222537.17561
411;1914785.96735;4222237.62333
412;1914771.72985;4222707.91428
413;1915649.94082;4224584.06571
414;1913755.04868;4224935.35809
415;1914437.36715;4222807.64507
416;1913529.93183;4223289.0051
417;1913552.82319;4222960.44089
418;1914904.18279;4224417.7013
419;1913700.93467;4223156.69192
420;1912907.7082;4225123.8211
421;1914606.10018;4223337.7659
422;1912832.60695;4221219.52263
423;1913319.31433;4223033.94288
424;1914478.32614;4224110.78858
425;1913485.43321;4225383.43574
426;1913437.17841;4224869.80884
427;1913138.452;4225851.39194
428;1912840.19497;4224780.04017
429;1915385.52527;4224703.74134
430;1914579.63268;4221685.43079
431;1913668.37394;4222597.36932
432;1914965.12747;4224460.07913
433;1913093.27797;4221893.68016
434;1912594.13396;4221812.46668
435;1913120.70809;4223561.7147
436;1913725.81581;4223332.95877
437;1912723.90734;4223623.17729
438;1914451.711;4221781.15906
439;1914189.87263;4224338.16101
440;1914935.17644;4225260.58108
441;1913704.63819;4221687.3667
442;1914898.11202;4221290.92614
443;1915728.22266;4225370.12835
444;1915138.10547;4224846.13429
445;1914487.78447;4225225.7781
446;1913266.12249;4222607.59932
447;1915221.8093;4222098.50433
448;1914157.3584;4222487.24092
449;1914876.2335;4225341.65459
450;1913303.74486;4222792.0838
451;1915512.72608;4222821.70241
452;1914739.74005;4222021.29746
453;1912485.39019;4225951.03441
454;1913888.05242;4223848.65647
455;1913193.93234;4222288.38267
456;1915401.01463;4224620.34894
457;1914210.4532;4222245.13216
458;1914775.05494;4222480.24646
459;1915021.66261;4224474.10419
460;1912505.43281;4222697.41619
461;1916086.08308;4223250.97147
462;1915701.44901;4225358.23591
463;1915000.32503;4225195.13307
464;1914315.43979;4222018.6174
465;1915307.89103;4225367.93583
466;1914156.71456;4224998.53962
467;1914469.09416;4221664.11109
468;1914072.56984;4221870.55898
469;1915157.36459;4222544.65963
470;1914237.07136;4221984.96259
471;1915107.54638;4222838.72245
472;1914438.81773;4222251.92345
473;1914250.048;4221443.37193
474;1914924.96689;4222663.24502
475;1912858.21991;4221933.94584
476;1914929.48808;4225246.59148
477;1913045.98741;4225045.83525
478;1913047.62264;4221566.93723
479;1915109.71716;4222566.69633
480;1912668.85117;4223917.41544
481;1915707.48998;4222921.04481
482;1912896.96441;4222684.91733
483;1915129.10038;4222806.34405
484;1913015.95;4225729.23
485;1912645.42104;4221913.29988
486;1912992.65107;4223048.46088
487;1914106.77665;4222615.16572
488;1914200.98928;4222255.83539
489;1914475.25732;4224059.93047
490;1915647.2174;4224527.86508
491;1915678.03664;4222411.73306
492;1915712.65408;4222566.38485
493;1913668.87637;4224730.88298
494;1914222.16357;4222037.60954
495;1912595.76389;4222114.1711
496;1915044.70578;4222645.94221
497;1913009.28648;4222382.94103
498;1914332.03747;4222555.91929
499;1912695.64289;4223090.22027
500;1912514.54277;4222475.64515
501;1915643.95227;4224209.6402
502;1914970.44318;4225569.53063
503;1912604.29343;4221468.30885
504;1913676.99236;4225103.12429
505;1913008.91737;4222705.06679
506;1913084.90186;4222367.76196
507;1914715.12484;4224930.44073
508;1913180.95695;4225259.29634
509;1915061.47695;4221436.63641
510;1913493.02763;4225180.7825
511;1913267.79646;4225201.21475
512;1915591.45161;4223622.27662
513;1912726.70462;4223061.64567
514;1914218.7229;4221968.36636
515;1912458.73895;4225964.05013
516;1913123.22213;4222040.34984
517;1915656.40118;4222537.22561
518;1913939.98178;4221663.7685
519;1913096.95465;4221985.59243
520;1913190.84507;4225091.14891
521;1915058.84186;4222490.48016
522;1915735.47991;4222575.24624
523;1913160.55145;4222224.00685
524;1915149.41128;4221485.76013
525;1915441.56721;4223079.78105
526;1913023.8234;4222807.26446
527;1914664.04289;4222422.28345
528;1913571.12645;4222969.68079
529;1912396.81949;4221730.0382
530;1915319.60256;4225436.85805
531;1913570.39998;4223080.9513
532;1913550.53618;4225169.50238
533;1913787.54051;4223166.91852
534;1912410.31685;4222158.68657
535;1913624.37619;4221637.14534
536;1915332.19982;4221743.5643
537;1914280.04587;4224474.40735
538;1913944.14224;4224526.33681
539;1915768.63378;4223504.58842
540;1915163.59867;4224930.45788
541;1914699.3221;4224164.24114
542;1914856.07359;4222175.39605
543;1913221.24968;4225660.22962
544;1914976.63524;4224554.9512
545;1913157.64525;4222732.06911
546;1915042.2352;4222526.31303
547;1915459.45837;4224688.92108
548;1913416.0441;4224592.25019
549;1913679.07373;4222456.92144
550;1914506.34919;4222115.21593
551;1914117.58932;4224218.0573
552;1913866.73503;4223286.0596
553;1913599.27859;4223275.20402
554;1912466.79472;4222497.97672
555;1913617.03642;4221640.47059
556;1914375.20539;4224127.53189
557;1913881.10277;4223199.40233
558;1914973.98575;4222663.38486
559;1913805.8115;4224819.0119
560;1913297.53389;4222760.46205
561;1912935.10256;4224838.94377
562;1913916.32284;4223326.2542
563;1913761.78191;4221372.74309
564;1915658.90748;4224193.55466
565;1913023.90411;4221412.21743
566;1915713.05553;4223570.29966
567;1913745.68399;4224717.45573
568;1913349.98075;4223056.32347
569;1912469.91452;4223646.37429
570;1913971.83462;4224216.23439
571;1913695.33517;4225155.03627
572;1913700.72553;4224920.84541
573;1912506.60968;4222713.77151
574;1915365.85501;4225715.87031
575;1915086.00485;4222470.83516
576;1915127.04332;4223160.71993
577;1913767.72512;4221417.96251
578;1913133.43274;4224402.26759
579;1913789.38856;4223541.41932
580;1915627.69012;4225305.94558
581;1913233.73127;4225497.07411
582;1912613.8219;4221959.96247
583;1913282.40494;4223623.51156
584;1914001.66883;4223721.48868
585;1912905.61662;4224789.78697
586;1915285.9877;4223989.57829
587;1916024.86843;4223185.07143
588;1913327.24261;4222374.15954
589;1914873.49206;4222724.15551
590;1913477.14115;4224765.44159
591;1912447.74744;4224137.47621
592;1912981.55302;4223047.2035
593;1913596.77805;4221649.26699
594;1912606.16456;4223251.1452
595;1913870.80987;4223679.20643
596;1915279.26628;4223215.2007
597;1914217.87804;4222115.64499
598;1914774.44663;4222477.43258
599;1914229.00161;4222073.33558
600;1915639.45603;4223508.93967
601;1914793.01545;4221728.80886
602;1915004.15634;4222675.94668
603;1913816.10195;4225169.91446
604;1912591.95904;4222332.71583
605;1914959.41069;4224602.67562
606;1913605.13819;4221496.85667
607;1912825.31622;4222834.88351
608;1913180.10379;4225878.11328
609;1914070.13021;4222823.7761
610;1914589.88546;4221721.51552
611;1912747.45901;4221759.93408
612;1915293.20668;4223962.56091
613;1915304.49296;4223969.97536
614;1912739.99559;4223562.3182
615;1914913.64468;4222497.34682
616;1916169.70776;4223265.91754
617;1914527.76407;4221863.52743
618;1913720.98258;4222450.54999
619;1916245.46281;4223286.88577
620;1913131.51315;4223604.73154
621;1914694.31215;4222917.70189
622;1912888.64098;4222715.57151
623;1915619.61704;4224620.65077
624;1915516.94359;4222625.60911
625;1914028.67716;4221709.62243
626;1915444.43937;4223334.6149
627;1914948.85012;4224421.54945
628;1914230.66678;4221915.59633
629;1915611.69307;4224139.9686
630;1914988.61175;4220533.80654
631;1913536.96639;4225273.04124
632;1915388.0456;4224595.11397
633;1915027.33357;4225179.31695
634;1915228.45269;4222897.62813
635;1914541.87124;4221833.23454
636;1915568.77759;4222978.87557
637;1915561.85956;4223193.34525
638;1915517.66613;4223284.31522
639;1914153.20589;4221556.05789
640;1914575.33334;4223242.81348
641;1915587.12094;4223556.88655
642;1913174.27951;4223574.25736
643;1914796.61807;4223944.88387
644;1914885.63882;4222980.72231
645;1914405.61669;4221396.04587
646;1912530.10725;4221689.2499
647;1915452.25351;4224615.79004
648;1916079.30808;4223216.15244
649;1914897.12063;4225916.47428
650;1913027.65937;4221183.27492
651;1913779.34298;4223922.68543
652;1912673.83148;4222216.06183
653;1915259.7617;4224677.00459
654;1915348.47819;4225378.82481
655;1915277.74611;4222917.81439
656;1914097.07847;4222004.21708
657;1913769.72685;4224888.79508
658;1915278.99774;4223142.98581
659;1913723.48143;4222814.7807
660;1915274.77271;4224743.01913
661;1915546.97402;4225020.98294
662;1914113.4436;4222817.63811
663;1913438.83401;4225576.90826
664;1915537.62047;4222403.79198
665;1915719.23921;4225368.50816
666;1914424.56577;4222814.11233
667;1914518.67017;4221421.16367
668;1914364.22655;4224617.13596
669;1914483.527;4221690.13875
670;1914112.54611;4223091.95501
671;1912597.05616;4221693.74178
672;1913002.02915;4225212.98821
673;1913410.67251;4224390.43897
674;1915124.72845;4223166.68666
675;1915311.1246;4224796.29789
676;1913549.25654;4225226.72428
677;1915240.10844;4221068.41923
678;1915330.60728;4225073.72144
679;1913185.37864;4222795.1177
680;1913375.1167;4223605.14516
681;1915636.20417;4222967.12389
682;1915518.26248;4223167.36228
683;1913668.77661;4222573.78891
684;1915235.33795;4225037.17127
685;1914426.50713;4224080.75158
686;1914418.98766;4221399.9063
687;1914356.40108;4222103.28491
688;1914335.60419;4222094.86871
689;1913957.30106;4221710.3842
690;1912831.77251;4221222.38357
691;1914150.26682;4221472.31906
692;1915338.40426;4221400.86373
693;1914826.92481;4222261.62309
694;1915216.79635;4224876.76773
695;1915291.73023;4223182.92964
696;1914611.2976;4223987.93403
697;1913909.04604;4221718.2362
698;1913136.40937;4221586.44028
699;1915557.67592;4222460.47923
700;1915032.81176;4222573.34266
701;1915354.31134;4223487.47703
702;1912854.42251;4223204.1046
703;1914342.48573;4222095.71888
704;1915640.1775;4224227.08635
705;1914249.01901;4224913.34562
706;1914913.50133;4221752.86051
707;1914765.16264;4224051.40815
708;1912897.19876;4225483.45752
709;1915543.43979;4223238.05466
710;1914946.09098;4224496.14705
711;1912504.57765;4223713.86583
712;1913230.64985;4225571.30948
713;1915574.99282;4224604.15192
714;1915005.72281;4225392.97029
715;1913469.75171;4225638.87142
716;1915225.45841;4225839.64103
717;1915242.71651;4223145.80218
718;1913874.22735;4223265.7136
719;1912591.40596;4222272.86162
720;1915148.82721;4224511.82545
721;1913421.19858;4224447.95815
722;1913617.66779;4222453.37661
723;1914468.40656;4224320.50605
724;1912567.06168;4221823.40722
725;1913717.49143;4224839.86112
726;1912709.84463;4223560.6122
727;1913715.14521;4223340.20688
728;1914530.44957;4223211.54872
729;1912617.25447;4223245.80006
730;1914578.18586;4224179.94195
731;1914995.51065;4225246.24029
732;1913020.48271;4221384.1812
733;1912367.58772;4222213.13602
734;1915348.70793;4224663.13213
735;1915673.15517;4223126.85872
736;1913239.8787;4223045.8636
737;1912405.02238;4222190.04594
738;1913618.51635;4222990.58036
739;1914148.6945;4224476.2305
740;1914762.09892;4222407.72453
741;1912379.53669;4221879.48586
742;1913625.77467;4223311.44741
743;1914681.50195;4224092.7203
744;1913377.6954;4225352.54956
745;1915932.57011;4223643.65745
746;1913767.15627;4224721.72589
747;1915035.8536;4222603.69305
748;1915622.4205;4224008.69198
749;1914673.66842;4222086.14659
750;1914818.20376;4222310.30388
751;1913399.54478;4225602.37969
752;1914214.96768;4222158.41534
753;1915433.03886;4223020.75775
754;1914811.21547;4220569.12739
755;1912577.4594;4222505.50673
756;1914892.0006;4221532.83599
757;1914272.84538;4221307.95414
758;1915630.64177;4225315.80225
759;1912377.27356;4222333.73081
760;1913425.61134;4225593.7417
761;1912968.93866;4225660.17876
762;1914710.76664;4225847.28081
763;1912599.89003;4223206.55744
764;1912922.14268;4224667.90688
765;1914600.08784;4221731.81491
766;1913425.86674;4224439.81399
767;1913339.58012;4222306.86819
768;1913666.13259;4224716.89359
769;1912685.84128;4223165.49724
770;1915276.34105;4224627.02978
771;1914215.98113;4224765.49623
772;1914746.70938;4223853.70943
773;1914876.06624;4221797.08054
774;1912306.18051;4226164.7756
775;1913027.99469;4225681.93777
776;1912516.18943;4222506.34856
777;1913670.62392;4222544.1983
778;1913949.98116;4222672.49961
779;1914857.92655;4222294.25806
780;1913077.47742;4225544.9432
781;1912760.56071;4223580.23847
782;1912536.58974;4222194.13869
783;1912991.39296;4221426.42844
784;1914737.27239;4222863.10103
785;1915334.67583;4224873.59376
786;1914526.18837;4221865.64478
787;1914987.75316;4222028.4713
788;1914536.63962;4223269.71374
789;1913128.21668;4222100.48466
790;1915629.49058;4224255.52351
791;1914033.46508;4224354.39309
792;1915321.25274;4225441.46172
793;1913565.43483;4221518.37293
794;1913701.74984;4225227.42255
795;1915359.84518;4223313.31906
796;1913376.27895;4225479.35422
797;1914914.45475;4222244.38862
798;1912784.18498;4221464.00604
799;1915303.27134;4223026.35043
800;1915642.27336;4222755.99877
801;1914230.70824;4222023.42322
802;1914277.80974;4221601.31509
803;1916011.15938;4223179.77448
804;1913022.10821;4225141.67159
805;1914215.90426;4222012.47371
806;1915652.43557;4225388.33631
807;1914060.93986;4223736.71475
808;1913014.98654;4221501.33227
809;1915666.46774;4223035.99977
810;1913337.96798;4223100.63569
811;1914573.28903;4224274.62188
812;1915284.85417;4225342.95136
813;1913267.84974;4223070.2286
814;1915366.11025;4225206.62832
815;1914066.54255;4221721.82152
816;1913534.06086;4225002.76783
817;1913292.85705;4222774.1047
818;1914990.257;4225574.25215
819;1914829.84783;4223842.95571
820;1912474.67657;4225980.16484
821;1915192.18574;4222171.93895
822;1913680.32031;4224108.71371
823;1915240.69473;4223057.68724
824;1915437.07283;4223600.63025
825;1914629.41957;4224611.30551
826;1914325.6392;4224035.37509
827;1914784.15096;4221991.54586
828;1913163.96215;4224875.12099
829;1914782.38638;4225453.48681
830;1915577.1058;4225166.44375
831;1913380.80005;4225482.24088
832;1915160.66205;4224532.10716
833;1912930.34744;4224824.53622
834;1913967.83077;4221629.50282
835;1915291.45265;4224627.50615
836;1914535.35799;4221610.35474
837;1914441.16818;4224665.40094
838;1915421.54774;4224609.79972
839;1914223.16973;4223791.39834
840;1915243.17681;4224087.92076
841;1914985.85557;4222602.3424
842;1912611.21635;4223121.16287
843;1913644.67296;4224806.93096
844;1912775.89807;4221856.81455
845;1914218.21645;4222212.43339
846;1912671.69471;4221907.2832
847;1915126.00257;4225000.05138
848;1914625.9054;4224595.62613
849;1914878.51713;4222924.26345
850;1913824.80883;4223245.8114
851;1912747.29841;4225719.58475
852;1915715.92235;4224593.6212
853;1913022.7041;4221581.33117
854;1915150.22875;4222822.45345
855;1915001.80512;4225132.75727
856;1913484.64366;4224188.77296
857;1912588.01942;4221826.11026
858;1915051.64386;4225504.3767
859;1914383.96298;4221798.93648
860;1914935.71843;4222748.87287
861;1914159.97286;4221608.98127
862;1913840.8835;4223279.3118
863;1915723.38799;4222516.50069
864;1915385.40605;4224575.02913
865;1914351.68;4223393.01
866;1912479.27889;4222380.41323
867;1913696.55822;4221477.0713
868;1914871.31713;4222337.14268
869;1912767.93933;4222063.35674
870;1914385.66995;4224096.38679
871;1915623.8781;4223089.23889
872;1912087.75895;4226332.42392
873;1914393.49804;4221303.61745
